,1Year,1month,3month,6month,PostEarningsReturn,Underlying_stats,accountsPayable,capitalExpenditures,capitalSurplus,cash,changeInCash,changeToAccountReceivables,changeToInventory,changeToLiabilities,changeToNetincome,changeToOperatingActivities,close,commonStock,costOfRevenue,deferredLongTermAssetCharges,deferredLongTermLiab,depreciation,discontinuedOperations,dividendsPaid,earnBeatsBefore,earnMissBefore,ebit,effectOfAccountingCharges,effectOfExchangeRate,epsActual,epsDifference,epsEstimate,extraordinaryItems,goodWill,grossProfit,incomeBeforeTax,incomeTaxExpense,intangibleAssets,interestExpense,inventory,investments,longTermDebt,longTermInvestments,maxAge,minorityInterest,minorityInterest_balance,netBorrowings,netIncome,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,netReceivables,netTangibleAssets,nonRecurring,open,operatingIncome,otherAssets,otherCashflowsFromFinancingActivities,otherCashflowsFromInvestingActivities,otherCurrentAssets,otherCurrentLiab,otherItems,otherLiab,otherOperatingExpenses,otherStockholderEquity,propertyPlantEquipment,quarter,researchDevelopment,retainedEarnings,sellingGeneralAdministrative,shortLongTermDebt,shortTermInvestments,surprisePercent,timestamp,totalAssets,totalCashFromFinancingActivities,totalCashFromOperatingActivities,totalCashflowsFromInvestingActivities,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalOperatingExpenses,totalOtherIncomeExpenseNet,totalRevenue,totalStockholderEquity,treasuryStock,industry,sector,Underlying
1844,-0.2634441087613294,0.1777777777777778,0.09819819819819808,-0.19404958677685957,0.05893424929058587,KR,,,,,,,,,,,25.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.32,,,,,,,,,,,,2017-07-31,,,,,,,2017-11-30,,,,,,,,,,,,,Grocery Stores,Consumer Defensive,KR
1845,-0.08955223880597007,-0.09769521843825246,-0.02418154761904756,0.1694159607668302,-0.13227952145817273,KR,,,,,,,,,,,22.98,,,,,,,,0.0,1.0,,,,0.39,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,24.5,,,,,,,,,,,,2017-10-31,,,,,,0.0,2018-03-08,,,,,,,,,,,,,Grocery Stores,Consumer Defensive,KR
1846,,,,,,KR,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.44,0.04,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-31,,,,,,0.1,,,,,,,,,,,,,,Grocery Stores,Consumer Defensive,KR
1847,,,,,,KR,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,0.63,0.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-30,,,,,,0.0,,,,,,,,,,,,,,Grocery Stores,Consumer Defensive,KR
1848,0.11220159151193632,0.12866756393001344,0.03993055555555558,0.026689520078354567,-0.059700889275595054,KSS,,,,,,,,,,,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.74,,,,,,,,,,,,2017-10-31,,,,,,,2017-08-10,,,,,,,,,,,,,Department Stores,Consumer Cyclical,KSS
1849,-0.07232203775301338,-0.056223970384081445,0.03265822784810135,0.0976856835306783,0.009272882452346384,KSS,,,,,,,,,,,41.17,,,,,,,,0.0,1.0,,,,0.7,-0.02,0.72,,,,,,,,,,,,,,,,,,,,,,38.25,,,,,,,,,,,,2018-01-31,,,,,,-0.027999999,2017-11-09,,,,,,,,,,,,,Department Stores,Consumer Cyclical,KSS
1850,0.5506804317221963,0.0031876138433517553,0.4618447246184474,0.6710493046776234,-0.0518588714704682,KSS,,,,,,,,,,,62.75,,,,,,,,1.0,1.0,,,,1.87,0.1,1.77,,,,,,,,,,,,,,,,,,,,,,64.78,,,,,,,,,,,,2018-04-30,,,,,,0.055999998,2018-03-01,,,,,,,,,,,,,Department Stores,Consumer Cyclical,KSS
1851,0.74866452991453,0.09793727989267142,0.01708870591890621,0.549585798816568,-0.0771321264898063,KSS,,,,,,,,,,,60.61,,,,,,,,2.0,1.0,,,,0.64,0.14,0.5,,,,,,,,,,,,,,,,,,,,,,64.76,,,,,,,,,,,,2018-07-31,,,,,,0.28,2018-05-22,,,,,,,,,,,,,Department Stores,Consumer Cyclical,KSS
1852,0.05945230581288796,0.03841548593095179,0.14905597880092758,0.2315976331360945,0.011274722912722926,KSU,,,,,,,,,,,105.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.25,,,,,,,,,,,,2017-09-30,,,,,,,2017-07-21,,,,,,,,,,,,,Railroads,Industrials,KSU
1853,0.11675454643279881,-0.03827263460290975,-0.013966745843230433,0.1794522104784635,0.013494964811589134,KSU,528400000,-182200000,930500000,88400000,-77900000,-4600000,4400000,75000000,34500000,-3700000,105.19,1000000,352000000,,,81900000,,-37400000,1.0,0.0,233800000,,,1.35,0.04,1.31,,,304600000,211900000,82000000,,-25200000,151200000,-20300000,2238400000,51900000,1,315800000,315800000,44200000,129300000,129200000,129900000,237200000,4084500000,,106.12,233800000,72300000,-34800000,800000,163700000,,,1530700000,-11100000,-7900000,8335600000,2017-12-31,,3160900000,,2634800000,,0.031,2017-10-20,9100300000,-190100000,316800000,-204600000,640500000,924800000,4693900000,422800000,-21900000,656600000,4084500000,-7900000,Railroads,Industrials,KSU
1854,0.31238229755178915,0.004052228725799134,0.09884694983739029,0.07656657333204597,-0.01354422510775726,KSU,225100000,-138500000,943300000,134100000,45700000,100000,300000,51400000,-388000000,-100000,110.0,1000000,351800000,,,79300000,,-37400000,2.0,0.0,237800000,,,1.38,0.01,1.37,,13200000,308600000,193200000,-359200000,84700000,-25300000,150800000,-100000,2224100000,44600000,1,316500000,316500000,-17500000,551700000,551700000,552400000,354500000,4444900000,,108.68,237800000,57000000,-8000000,-400000,22400000,225700000,,1126100000,-8500000,-12900000,8319100000,2018-03-31,,3611400000,,2619400000,,0.0069999998,2018-01-19,9198700000,-109900000,294700000,-139100000,680100000,971700000,4333300000,422600000,-44600000,660400000,4542800000,-12900000,Railroads,Industrials,KSU
1855,0.238378621154278,0.003914072455853068,-0.010852017937219682,0.08692224302749585,0.015385610977038871,KSU,425000000,-121200000,945100000,47000000,-87100000,-37200000,-7500000,-19200000,-1200000,-22100000,112.0,1000000,341700000,,,83300000,,-37100000,2.0,1.0,218700000,,,1.3,-0.03,1.33,,,296900000,221700000,76800000,,-25500000,160800000,-200000,2230200000,46500000,1,316900000,316900000,-12800000,144500000,144400000,144900000,271200000,4608400000,,110.39,218700000,85100000,-8000000,-300000,86900000,20000000,,1142700000,-5100000,-7900000,8430600000,2018-06-30,,3670200000,,2609000000,,-0.023,2018-04-20,9128100000,-103500000,140600000,-124200000,565900000,823800000,4196700000,419900000,3000000,638600000,4608400000,-7900000,Railroads,Industrials,KSU
1856,0.46089049338146815,0.01632482210129771,0.08441268423403314,0.19488188976377963,-0.10134151134421335,KTWO,,,,,,,,,,,21.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.45,,,,,,,,,,,,2017-09-30,,,,,,,2017-08-02,,,,,,,,,,,,,Medical Devices,Healthcare,KTWO
1857,0.09210526315789469,-0.1575463371579876,-0.11742949607027275,-0.12229885057471268,-0.021176016270184696,KTWO,22316000,-1428000,487791000,33941000,-2605000,5368000,-5987000,1163000,2566000,-2617000,18.69,43000,20425000,,,6810000,,,0.0,1.0,-7348000,,198000,-0.2,-0.01,-0.19,,121814000,42228000,-8425000,40000,17247000,-1748000,72389000,,38584000,,1,,,-250000,-8465000,-8465000,-8465000,45032000,109634000,,19.29,-7348000,30729000,,-61000,3744000,,,5318000,,650000,49927000,2017-12-31,5360000,-239478000,44216000,73771000,,-0.053000003,2017-11-02,378595000,209000,-523000,-2489000,158878000,51894000,129900000,70001000,-1077000,62653000,248695000,339000,Medical Devices,Healthcare,KTWO
1858,0.032917705735660885,-0.03584729981378021,0.06752577319587649,-0.10751993104934277,-0.09675980557158924,KTWO,20495000,-4545000,491012000,23964000,-9977000,-5278000,2545000,1658000,1288000,-1541000,18.8,43000,24223000,,,5361000,,,0.0,2.0,-8881000,,158000,-0.2,-0.01,-0.19,,121814000,43578000,-10350000,-1602000,18899000,-1753000,71424000,,39176000,,1,,,-254000,-8748000,-8748000,-8748000,50474000,101686000,,19.25,-8881000,3260000,,61000,,,,3676000,,876000,75450000,2018-03-31,6077000,-249221000,46382000,74110000,,-0.053000003,2018-03-01,373127000,362000,-4105000,-6392000,153704000,54064000,130728000,76682000,-1469000,67801000,242399000,565000,Medical Devices,Healthcare,KTWO
1859,-0.1477118260081559,-0.007911392405063444,-0.12430167597765374,-0.040795512493625785,0.06384051043963926,KTWO,25454000,-5319000,492602000,17192000,-6772000,-320000,-6859000,227000,2756000,877000,20.05,43000,24419000,,,5546000,,,0.0,3.0,-10017000,,223000,-0.26,-0.04,-0.22,,121814000,43457000,-11321000,77000,18768000,-1782000,77394000,,46790000,,1,,,6741000,-11398000,-11398000,-11398000,51257000,93780000,,19.5,-10017000,31710000,,,2950000,,,3702000,,2647000,48053000,2018-06-30,5660000,-260619000,47814000,81465000,,-0.18200001,2018-05-02,372978000,6880000,-8539000,-5336000,152633000,54610000,138616000,77893000,-1304000,67876000,234362000,2336000,Medical Devices,Healthcare,KTWO
1860,-0.46712476421449745,-0.11283086585912971,-0.18285123966942152,-0.3206801786327723,-0.05189231600351911,LB,,,,,,,,,,,37.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.13,,,,,,,,,,,,2017-10-31,,,,,,,2017-08-17,,,,,,,,,,,,,Apparel Stores,Consumer Cyclical,LB
1861,-0.28307378838596997,0.16951566951566943,0.31185086551264996,-0.008653652646407717,-0.002846108853504828,LB,,,,,,,,,,,49.12,,,,,,,,0.0,1.0,,,,0.3,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,46.65,,,,,,,,,,,,2018-01-31,,,,,,0.0,2017-11-16,,,,,,,,,,,,,Apparel Stores,Consumer Cyclical,LB
1862,-0.06252375522614972,-0.0325554030202001,-0.020063567739372345,0.3533607681755828,-0.14926366111892655,LB,,,,,,,,,,,42.49,,,,,,,,1.0,1.0,,,,2.11,0.06,2.05,,,,,,,,,,,,,,,,,,,,,,44.77,,,,,,,,,,,,2018-04-30,,,,,,0.029000001,2018-03-01,,,,,,,,,,,,,Apparel Stores,Consumer Cyclical,LB
1863,-0.12357982858281846,-0.06843220338983058,-0.22994746059544657,0.19874591057797164,-0.054926762227230426,LB,,,,,,,,,,,41.62,,,,,,,,2.0,1.0,,,,0.17,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,2018-07-31,,,,,,0.063,2018-03-08,,,,,,,,,,,,,Apparel Stores,Consumer Cyclical,LB
1864,-0.321036889332004,-0.03976311336717442,-0.29239401496259354,-0.31981622053535763,0.03378407047253867,LB,,,,,,,,,,,35.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.92,,,,,,,,,,,,,,,,,,,2018-05-24,,,,,,,,,,,,,Apparel Stores,Consumer Cyclical,LB
1865,0.1494736842105262,0.022471910112359605,-0.02499999999999991,-0.125,0.16663134105086747,LC,,,,,,,,,,,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85,,,,,,,,,,,,2017-09-30,,,,,,,2017-08-08,,,,,,,,,,,,,Credit Services,Financial Services,LC
1866,-0.07614213197969544,-0.14553990610328638,-0.10197368421052633,-0.08080808080808088,-0.1735687656843599,LC,7503000,-12032000,1306604000,384381000,-154063000,,,-5859000,-126104000,-1795000,4.59,4170000,21321000,,,11306000,,,0.0,1.0,0,,,0.03,0.0,0.03,,35633000,140484000,-6646000,13000,52578000,,,23974000,,203776000,1,6563000,6563000,-211361000,-6530000,-6530000,-6659000,3476742000,934698000,,4.2,-13746000,3539000,-13094000,-21172000,495773000,93893000,,3552798000,7775000,-589000,100682000,2017-12-31,,-297412000,146455000,,,0.0,2017-11-08,4753104000,-219214000,-130176000,195327000,4356896000,200455000,3753253000,175551000,7100000,161805000,993288000,-20074000,Credit Services,Financial Services,LC
1867,-0.2664298401420959,0.017241379310344973,-0.032786885245901565,-0.3070469798657718,-0.057300853837340675,LC,9401000,-12864000,1327206000,401719000,17338000,,,-3089000,-423327000,72515000,3.9,4198000,23847000,,2952000,13803000,,,0.0,2.0,0,,,0.01,-0.01,0.02,,35633000,121245000,-91387000,711000,55599000,,,119712000,344223000,103083000,1,5262000,5262000,89561000,-92007000,-92007000,-92098000,3405852000,864939000,,3.62,-2837000,10432000,-19689000,-59726000,526580000,143310000,,3122017000,-11363000,-5000,101933000,2018-03-31,,-389419000,135445000,344223000,,-0.5,2018-02-21,4640831000,72924000,-429986000,374400000,4334151000,246834000,3713074000,147929000,-88550000,145092000,922495000,-19490000,Credit Services,Financial Services,LC
1868,-0.49642857142857144,-0.1454545454545455,-0.2316076294277929,-0.4991119005328597,0.18703854667209346,LC,3389000,-13607000,1346770000,405078000,-12393000,,,-13540000,16647000,24111000,3.4,4219000,22645000,,3749000,11701000,,,1.0,2.0,0,,,0.01,0.02,-0.01,,35633000,157499000,-31141000,39000,61772000,,,14469000,354915000,117320000,1,4171000,4171000,-236292000,-31181000,-31181000,-31180000,3007705000,854428000,,3.0,-20441000,7508000,-19663000,1511000,516922000,108247000,,2795530000,28477000,45000,107177000,2018-06-30,,-420600000,149463000,354915000,,2.0,2018-05-09,4259115000,-255770000,13699000,229678000,3929705000,193550000,3343995000,200585000,-10700000,180144000,910949000,-19440000,Credit Services,Financial Services,LC
1869,-0.5018564356435643,-0.22781774580335734,-0.18686868686868685,-0.316348195329087,-0.018809331957496227,LCI,,,,,,,,,,,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,,,,,,,2017-09-30,,,,,,,2017-08-24,,,,,,,,,,,,,Drug Manufacturers - Specialty & Generic,Healthcare,LCI
1870,0.1745152354570636,0.004739336492890933,0.27710843373493965,-0.034168564920273314,0.14262903424291434,LCI,49229000,-12053000,295282000,92461000,-25276000,-39260000,-2786000,2009000,5720000,-2571000,24.45,38000,79553000,48592000,,13778000,,,1.0,0.0,41224000,,1000,0.6,0.08,0.52,,339566000,75408000,20680000,7423000,447797000,-20912000,125390000,3982000,831665000,,1,,,-13310000,13257000,13257000,13257000,243326000,-211092000,,23.9,41224000,71179000,,-9955000,22819000,18998000,,6504000,,-221000,249276000,2017-12-31,7409000,291031000,19038000,895221000,23973000,0.154,2017-11-07,1615787000,-13608000,-1575000,-10094000,507969000,201347000,1039516000,113737000,-20544000,154961000,576271000,-10080000,Drug Manufacturers - Specialty & Generic,Healthcare,LCI
1871,-0.009708737864077777,-0.1823647294589179,-0.037735849056603765,0.22891566265060215,-0.1223892160712807,LCI,78633000,-14349000,298337000,139862000,47401000,-13402000,-10201000,26904000,18687000,11345000,18.05,38000,88914000,30584000,,13576000,,,2.0,0.0,51635000,,-126000,1.06,0.21,0.85,,339566000,95391000,32160000,18138000,439639000,-20686000,135591000,-1899000,819220000,,1,,,-13973000,14022000,14022000,14022000,256728000,-186409000,,18.05,51635000,53730000,,-9955000,8231000,16581000,,2596000,,-347000,258206000,2018-03-31,10722000,305053000,25093000,886065000,,0.24700001,2018-02-08,1659395000,-13907000,77680000,-16246000,568254000,244783000,1066599000,132670000,-19475000,184305000,592796000,-10632000,Drug Manufacturers - Specialty & Generic,Healthcare,LCI
1872,-0.27441860465116286,0.022950819672131084,-0.2219451371571073,-0.25890736342042764,-0.1189856816221439,LCI,67501000,-14745000,303376000,114016000,-25846000,17961000,2301000,-23132000,29745000,-17832000,13.85,38000,99036000,18713000,,13284000,,,3.0,0.0,50215000,,-103000,0.8,0.01,0.79,,339566000,75350000,10495000,-2275000,420582000,-22842000,133290000,19120000,784689000,,1,,,-41711000,12770000,12770000,12770000,238767000,-153176000,,15.45,50215000,48175000,,-9955000,26608000,3328000,,2199000,,-450000,267398000,2018-06-30,2730000,317823000,14112000,851534000,9089000,0.012999999,2018-05-08,1597491000,-42468000,27287000,-10562000,521770000,203631000,990519000,124171000,-39720000,174386000,606972000,-14265000,Drug Manufacturers - Specialty & Generic,Healthcare,LCI
1873,0.015243902439024293,-0.24830699774266363,-0.08011049723756924,-0.017699115044247815,-0.1076989165897573,LE,,,,,,,,,,,14.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.05,,,,,,,,,,,,2017-07-31,,,,,,,2017-06-06,,,,,,,,,,,,,Specialty Retail,Consumer Cyclical,LE
1874,-0.24275560415527608,0.06538461538461537,-0.18768328445747806,-0.24316939890710387,-0.13095606284679,LE,,,,,,,,,,,12.15,,,,,,,,0.0,1.0,,,,-0.12,-0.03,-0.09,,,,,,,,,,,,,,,,,,,,,,13.75,,,,,,,,,,,,2017-10-31,,,,,,-0.333,2017-08-31,,,,,,,,,,,,,Specialty Retail,Consumer Cyclical,LE
1875,-0.26708074534161497,0.04424778761061954,0.0396475770925111,-0.2107023411371236,0.112117298120706,LE,,,,,,,,,,,13.2,,,,,,,,1.0,1.0,,,,0.01,0.05,-0.04,,,,,,,,,,,,,,,,,,,,,,13.85,,,,,,,,,,,,2018-01-31,,,,,,1.25,2017-12-05,,,,,,,,,,,,,Specialty Retail,Consumer Cyclical,LE
1876,-0.14249363867684461,-0.04802259887005633,-0.12919896640826878,0.4401709401709404,0.23200623857205505,LE,,,,,,,,,,,21.25,,,,,,,,1.0,2.0,,,,0.38,-0.12,0.5,,,,,,,,,,,,,,,,,,,,,,17.15,,,,,,,,,,,,2018-04-30,,,,,,-0.24,2018-03-22,,,,,,,,,,,,,Specialty Retail,Consumer Cyclical,LE
1877,0.28585271317829464,0.04413447782546487,0.03576243525154332,0.013821364078344223,0.03129259308127067,LEA,,,,,,,,,,,150.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.74,,,,,,,,,,,,2017-09-30,,,,,,,2017-07-26,,,,,,,,,,,,,Auto Parts,Consumer Cyclical,LEA
1878,0.4910005971167788,0.012688296639629115,0.16054710842573527,0.23920595533498745,-0.018593906751660626,LEA,3176000000,-156200000,1199300000,1253700000,87000000,134100000,-72700000,-144700000,12400000,3000000,171.57,700000,4425600000,,,111700000,,-33700000,1.0,0.0,379300000,,10700000,3.96,0.22,3.74,,1387100000,555900000,392800000,77800000,,-21700000,1232900000,,1953000000,,1,303900000,303900000,22300000,295200000,272500000,315000000,3590400000,2484000000,,174.69,379300000,1383800000,-25000000,22400000,445300000,,,691000000,5900000,-536800000,2378100000,2017-12-31,,3810300000,158200000,1963800000,40700000,0.059,2017-10-25,11712000000,-128900000,339000000,-133800000,6563000000,4893000000,7537000000,4602200000,13500000,4981500000,3871100000,-1139200000,Auto Parts,Consumer Cyclical,LEA
1879,0.3037414965986396,0.08289072211549331,0.09645860747182344,0.27249186640993295,0.03254573254204301,LEA,3047500000,-164300000,1215400000,1500400000,246700000,165400000,38700000,-50300000,-65800000,-4200000,197.99,700000,4754100000,,,114500000,,-33300000,2.0,0.0,428200000,,12600000,4.38,0.1,4.28,,1401300000,609700000,377700000,-42700000,,-21800000,1205700000,,1951500000,,1,295500000,295500000,-3300000,400500000,397700000,420400000,3478900000,2749200000,,193.57,428200000,1472200000,-41300000,1400000,384200000,119700000,,694100000,7900000,-513400000,2459400000,2018-03-31,,4171900000,160100000,1960500000,43800000,0.023,2018-01-26,11945900000,-196200000,598800000,-168500000,6613000000,4854300000,7499900000,4935600000,-50500000,5363800000,4150500000,-1237500000,Auto Parts,Consumer Cyclical,LEA
1880,0.3374725040800397,0.018479494245420724,-0.02006758513127105,0.09390052811792704,0.005344069439515652,LEA,3483000000,-162800000,1156400000,1268500000,-205900000,-460700000,-35000000,227900000,-7000000,37700000,189.5,700000,5087400000,,,120200000,,-50700000,3.0,0.0,476900000,,18000000,5.1,0.18,4.92,,1464700000,646300000,451900000,77700000,,-20700000,1266300000,,1950000000,45600000,1,325500000,325500000,-1500000,353700000,348300000,374200000,4020300000,2934700000,,187.95,476900000,1510300000,-75000000,-25300000,544600000,,,709900000,4400000,-380800000,2560900000,2018-06-30,,4474800000,151900000,1962000000,,0.037,2018-04-26,12681200000,-272600000,236800000,-188100000,7099700000,5296400000,7956300000,5256800000,-25000000,5733700000,4399400000,-1232500000,Auto Parts,Consumer Cyclical,LEA
1881,0.14155844155844144,0.011313518696069114,0.001138952164009055,0.216889709275496,0.021199555767301717,LEN,,,,,,,,,,,53.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.49,,,,,,,,,,,,2017-08-31,,,,,,,2017-06-20,,,,,,,,,,,,,Residential Construction,Consumer Cyclical,LEN
1882,0.24752007557864886,0.020479134466769855,0.004946727549467234,0.037517187193085944,0.04678675228565968,LEN,653014000,-20064000,2886273000,722710000,-146242000,308558000,-247402000,199176000,18213000,-59747000,55.35,23841000,2560156000,,,17489000,,-9403000,1.0,0.0,354733000,,,1.06,0.05,1.01,,140270000,701320000,368385000,124795000,,-2300000,11101549000,-68797000,5741881000,1805720000,1,105200000,105200000,-506744000,249165000,246719000,243590000,210883000,7354152000,,54.9,354733000,1226580000,-6531000,-23750000,346473000,159306000,,1374260000,11260000,1251000,,2017-11-30,,4778965000,335327000,6862962000,,0.05,2017-10-03,16939373000,-549699000,487472000,-84015000,13476834000,1994818000,9279913000,2906743000,13652000,3261476000,7554260000,-134819000,Residential Construction,Consumer Cyclical,LEN
1883,0.5308840413318026,0.07220971373431984,0.1862989323843416,0.24060290286564934,0.023568866848592464,LEN,751695000,-44666000,3142013000,2533462000,1813146000,-72264000,241091000,213815000,170005000,-216736000,68.26,24312000,2976551000,301844000,,19417000,,-9427000,1.0,1.0,480942000,,,1.29,-0.19,1.48,,136566000,809018000,461983000,164201000,,-2364000,11069508000,3459000,7035084000,1753390000,1,113815000,113815000,899065000,309590000,306656000,297782000,209278000,7675913000,,66.24,480942000,870035000,166546000,5750000,268219000,164619000,,1629690000,-38492000,1034000,215068000,2018-02-28,,4840978000,366568000,7972515000,,-0.128,2018-01-10,18745034000,1056261000,669151000,87734000,15472251000,1911370000,10758902000,3304627000,-18959000,3785569000,7872317000,-134986000,Residential Construction,Consumer Cyclical,LEN
1884,0.1152568861105685,-0.020922654776196148,-0.0972485768500948,0.08125000000000004,0.09564452413433258,LEN,923854000,-40810000,8221423000,863736000,-1621287000,-22406000,-548725000,-46325000,-90307000,409210000,62.82,32929000,2440952000,,,19570000,,-9617000,2.0,1.0,213574000,,,1.11,0.34,0.77,,3433477000,539839000,269428000,132611000,,-2400000,17913107000,92042000,9703795000,1914822000,1,113154000,113154000,-381952000,136215000,134818000,136817000,268780000,9416825000,,58.53,213574000,1632194000,-33425000,2627000,169475000,270056000,,1749608000,1343000,376000,,2018-05-31,,4967580000,324922000,11593659000,,0.442,2018-04-04,27944023000,-450349000,-142728000,-1028210000,20463970000,3140899000,14769939000,2767217000,55854000,2980791000,13060930000,-161002000,Residential Construction,Consumer Cyclical,LEN
1885,0.8947873361048928,-0.03422982885085579,0.15384615384615374,0.47388059701492535,-0.03172147668971985,LITE,,,,,,,,,,,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.25,,,,,,,,,,,,2017-09-30,,,,,,,2017-08-09,,,,,,,,,,,,,Communication Equipment,Technology,LITE
1886,0.8794642857142856,0.15765352887259398,0.023500810372771408,0.4771929824561403,0.0007914523563117734,LITE,111600000,-33000000,705700000,150800000,-122100000,-7500000,-2000000,-5300000,5200000,-9400000,63.2,100000,173900000,7600000,,17500000,,,0.0,1.0,5600000,,400000,0.43,-0.1,0.53,,11500000,69300000,3500000,-3600000,9500000,-4400000,147200000,-99500000,321600000,,1,35800000,35800000,-1200000,7100000,6900000,7100000,173800000,620100000,,62.5,5600000,11200000,-200000,,54400000,17600000,,22900000,,9200000,293700000,2017-12-31,36300000,-73900000,26600000,328900000,381700000,-0.189,2017-11-01,1248400000,300000,9700000,-132500000,922500000,177200000,524100000,237600000,-2100000,243200000,641100000,9200000,Communication Equipment,Technology,LITE
1887,0.09652509652509655,-0.16634050880626228,-0.27612574341546303,-0.27612574341546303,0.19263594229032274,LITE,,,,,,,,,,,51.65,,,,,,,,1.0,1.0,,,,1.67,0.55,1.12,,,,,,,,,,,,,,,,,,,,,,46.5,,,,,,,,,,,,2018-03-31,,,,,,0.491,2018-02-06,,,,,,,,,,,,,Communication Equipment,Technology,LITE
1888,0.20480549199084663,-0.1283112582781457,0.17130144605116793,-0.15894568690095856,0.10536051565782635,LITE,100900000,-22700000,736000000,176800000,-25300000,57400000,3300000,-8900000,31900000,-3200000,58.5,100000,201000000,128200000,,19200000,,,2.0,1.0,25600000,,-700000,0.78,0.07,0.71,,11800000,97800000,2700000,0,8100000,-4600000,144200000,-94900000,329900000,,1,35800000,35800000,-2300000,2700000,2400000,2700000,164700000,856700000,,59.0,25600000,131800000,-500000,,48200000,11900000,,23400000,,7300000,301800000,2018-06-30,38200000,133200000,33200000,339900000,516000000,0.099,2018-05-02,1518200000,-2800000,95100000,-117600000,1064700000,191500000,545600000,273200000,-22900000,298800000,876600000,7300000,Communication Equipment,Technology,LITE
1889,0.6440452428476382,-0.013966480446927276,0.012290045063498622,0.5880462724935733,0.3070203836236827,LL,,,,,,,,,,,33.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,,,,,,,,,,,,2017-09-30,,,,,,,2017-08-01,,,,,,,,,,,,,Home Improvement Stores,Consumer Cyclical,LL
1890,0.8814935064935066,-0.101782485145957,0.03512950282822258,0.6517814726840856,-0.12188981760903689,LL,40190000,-1667000,207450000,18857000,11218000,,22335000,-25589000,2585000,53264000,30.78,31000,164499000,,,4322000,,,0.0,1.0,5123000,,134000,-0.66,-0.68,0.02,,9693000,92686000,-17653000,1262000,,,252949000,,32000000,,1,,,-25114000,-18915000,-18915000,-18915000,823000,184071000,,33.27,5123000,5330000,-706000,569000,4136000,97802000,,22088000,,-1157000,102221000,2017-12-31,,128225000,87563000,32000000,,-34.0,2017-10-31,402933000,-25820000,38002000,-1098000,285689000,155081000,209169000,252062000,-22776000,257185000,193764000,-141942000,Home Improvement Stores,Consumer Cyclical,LL
1891,0.4215066129959746,-0.1963589076723018,-0.12215909090909094,-0.3071748878923767,-0.097213284057373,LL,67676000,-1897000,208629000,19938000,1081000,,-15663000,25099000,4282000,-3262000,22.43,31000,167739000,,,4701000,,,1.0,1.0,-45692000,,35000,0.1,0.01,0.09,,9693000,92120000,419000,-2570000,,,262280000,,15000000,,1,,,-17000000,2989000,2989000,2989000,1298000,188154000,,24.25,-45692000,2615000,-349000,-19000,5372000,94111000,,19787000,,-1152000,100491000,2018-03-31,,131214000,137812000,15000000,,0.111,2018-02-27,410795000,-17457000,18146000,357000,297996000,178161000,212948000,305551000,46111000,259859000,197847000,-142027000,Home Improvement Stores,Consumer Cyclical,LL
1892,-0.019551934826883888,0.08570139828597201,-0.1810139503232392,-0.3229254571026722,-0.19225859317795407,LL,60701000,-3048000,209676000,12606000,-7332000,,-14483000,-2017000,865000,-1997000,19.86,31000,166800000,,,4723000,,,1.0,2.0,1871000,,482000,-0.07,-0.04,-0.03,,9693000,94972000,-1767000,205000,,,273411000,,26000000,,1,,,11000000,-1972000,-1972000,-1972000,2100000,186633000,,22.86,1871000,2566000,-891000,6000,7359000,100747000,,19674000,,-1184000,98894000,2018-06-30,,129242000,93101000,26000000,,-1.3330001,2018-05-01,416657000,10109000,-14881000,-3042000,305504000,174657000,220331000,259901000,-3638000,261772000,196326000,-142623000,Home Improvement Stores,Consumer Cyclical,LL
