,1Year,1month,3month,6month,PostEarningsReturn,Underlying,accountsPayable,capitalExpenditures,capitalSurplus,cash,changeInCash,changeToAccountReceivables,changeToInventory,changeToLiabilities,changeToNetincome,changeToOperatingActivities,close,commonStock,costOfRevenue,deferredLongTermAssetCharges,deferredLongTermLiab,depreciation,discontinuedOperations,dividendsPaid,ebit,effectOfAccountingCharges,effectOfExchangeRate,epsActual,epsDifference,epsEstimate,extraordinaryItems,goodWill,grossProfit,incomeBeforeTax,incomeTaxExpense,intangibleAssets,interestExpense,inventory,investments,longTermDebt,longTermInvestments,maxAge,minorityInterest,minorityInterest_balance,netBorrowings,netIncome,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,netReceivables,netTangibleAssets,nonRecurring,open,operatingIncome,otherAssets,otherCashflowsFromFinancingActivities,otherCashflowsFromInvestingActivities,otherCurrentAssets,otherCurrentLiab,otherItems,otherLiab,otherOperatingExpenses,otherStockholderEquity,propertyPlantEquipment,quarter,researchDevelopment,retainedEarnings,sellingGeneralAdministrative,shortLongTermDebt,shortTermInvestments,surprisePercent,timestamp,totalAssets,totalCashFromFinancingActivities,totalCashFromOperatingActivities,totalCashflowsFromInvestingActivities,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalOperatingExpenses,totalOtherIncomeExpenseNet,totalRevenue,totalStockholderEquity,treasuryStock
2,0.20952380952380945,0.08547008547008561,0.17915171977210376,0.18817775887731236,0.012625756765671355,AMTD,27613000000,-56000000,3387000000,1373000000,-271000000,-2415000000,,-1274000000,34000000,3436000000,56.59,7000000,102000000,,,72000000,,-119000000,0,,,0.73,-0.01,0.74,,4202000000,1289000000,372000000,101000000,1395000000,,,-392000000,2477000000,293000000,1,,,171000000,271000000,271000000,271000000,22665000000,1998000000,,57.23,508000000,355000000,-2000000,,44000000,208000000,,131000000,89000000,-20000000,801000000,2018-03-31,,6341000000,620000000,2857000000,7276000000,-0.0139999995,2018-01-23,38410000000,45000000,124000000,-440000000,31364000000,28207000000,30815000000,883000000,-136000000,1391000000,7595000000,-2140000000
3,0.6134985499604535,0.07803417297868598,0.09520400858983535,0.29141169023000635,-0.03559331320250377,AMTD,26658000000,-47000000,3395000000,1343000000,-30000000,-1662000000,,-1038000000,42000000,2487000000,59.06,7000000,88000000,,,69000000,,-119000000,0,,,0.89,0.09,0.8,,4198000000,1266000000,603000000,152000000,1363000000,,,,2456000000,391000000,1,,,-221000000,451000000,451000000,451000000,24267000000,2375000000,,58.35,647000000,286000000,-1000000,,78000000,117000000,,163000000,29000000,-21000000,778000000,2018-06-30,,6673000000,521000000,2633000000,4804000000,0.111999996,2018-04-24,37511000000,-344000000,349000000,-35000000,30495000000,26956000000,29575000000,707000000,-44000000,1354000000,7936000000,-2139000000
0,0.5272851296043657,0.10105729038603384,0.19860813704496794,-0.04438753734528378,0.04241072734936271,AMTD,28383000000,-56000000,3369000000,1472000000,-1408000000,-438000000,,-222000000,13000000,421000000,46.72,7000000,71000000,,,50000000,,-94000000,0,,,0.39,-0.07,0.46,,4213000000,889000000,338000000,127000000,1470000000,,,-62000000,2555000000,649000000,1,,,-288000000,211000000,211000000,211000000,18796000000,1564000000,,46.0,434000000,230000000,-54000000,,5000000,111000000,,193000000,26000000,-24000000,752000000,2017-09-30,,6011000000,379000000,2655000000,11014000000,-0.152,2017-07-18,38627000000,-37000000,35000000,-1406000000,31313000000,28632000000,31380000000,526000000,-96000000,960000000,7247000000,-2140000000
1,0.29827400215749744,0.02578308118474326,0.02490951671279551,0.233094262295082,0.03790957307322019,AMTD,28812000000,-63000000,3375000000,1644000000,172000000,-1385000000,,612000000,13000000,5000000,50.0,7000000,99000000,,,72000000,,-119000000,0,,,0.8,0.3,0.5,,4197000000,1138000000,303000000,6000000,1432000000,,,708000000,2531000000,2000000,1,,,50000000,297000000,297000000,297000000,20287000000,1804000000,,49.71,494000000,325000000,2000000,,,279000000,,182000000,31000000,-19000000,780000000,2017-12-31,,6189000000,541000000,2695000000,10729000000,0.6,2017-10-24,39412000000,-75000000,-386000000,633000000,32676000000,29266000000,31979000000,743000000,-191000000,1237000000,7433000000,-2138000000
2,0.20952380952380945,0.08547008547008561,0.17915171977210376,0.18817775887731236,0.012625756765671355,AMTD,27613000000,-56000000,3387000000,1373000000,-271000000,-2415000000,,-1274000000,34000000,3436000000,56.59,7000000,102000000,,,72000000,,-119000000,0,,,0.73,-0.01,0.74,,4202000000,1289000000,372000000,101000000,1395000000,,,-392000000,2477000000,293000000,1,,,171000000,271000000,271000000,271000000,22665000000,1998000000,,57.23,508000000,355000000,-2000000,,44000000,208000000,,131000000,89000000,-20000000,801000000,2018-03-31,,6341000000,620000000,2857000000,7276000000,-0.0139999995,2018-01-23,38410000000,45000000,124000000,-440000000,31364000000,28207000000,30815000000,883000000,-136000000,1391000000,7595000000,-2140000000
3,0.6134985499604535,0.07803417297868598,0.09520400858983535,0.29141169023000635,-0.03559331320250377,AMTD,26658000000,-47000000,3395000000,1343000000,-30000000,-1662000000,,-1038000000,42000000,2487000000,59.06,7000000,88000000,,,69000000,,-119000000,0,,,0.89,0.09,0.8,,4198000000,1266000000,603000000,152000000,1363000000,,,,2456000000,391000000,1,,,-221000000,451000000,451000000,451000000,24267000000,2375000000,,58.35,647000000,286000000,-1000000,,78000000,117000000,,163000000,29000000,-21000000,778000000,2018-06-30,,6673000000,521000000,2633000000,4804000000,0.111999996,2018-04-24,37511000000,-344000000,349000000,-35000000,30495000000,26956000000,29575000000,707000000,-44000000,1354000000,7936000000,-2139000000
0,0.5272851296043657,0.10105729038603384,0.19860813704496794,-0.04438753734528378,0.04241072734936271,AMTD,28383000000,-56000000,3369000000,1472000000,-1408000000,-438000000,,-222000000,13000000,421000000,46.72,7000000,71000000,,,50000000,,-94000000,0,,,0.39,-0.07,0.46,,4213000000,889000000,338000000,127000000,1470000000,,,-62000000,2555000000,649000000,1,,,-288000000,211000000,211000000,211000000,18796000000,1564000000,,46.0,434000000,230000000,-54000000,,5000000,111000000,,193000000,26000000,-24000000,752000000,2017-09-30,,6011000000,379000000,2655000000,11014000000,-0.152,2017-07-18,38627000000,-37000000,35000000,-1406000000,31313000000,28632000000,31380000000,526000000,-96000000,960000000,7247000000,-2140000000
1,0.29827400215749744,0.02578308118474326,0.02490951671279551,0.233094262295082,0.03790957307322019,AMTD,28812000000,-63000000,3375000000,1644000000,172000000,-1385000000,,612000000,13000000,5000000,50.0,7000000,99000000,,,72000000,,-119000000,0,,,0.8,0.3,0.5,,4197000000,1138000000,303000000,6000000,1432000000,,,708000000,2531000000,2000000,1,,,50000000,297000000,297000000,297000000,20287000000,1804000000,,49.71,494000000,325000000,2000000,,,279000000,,182000000,31000000,-19000000,780000000,2017-12-31,,6189000000,541000000,2695000000,10729000000,0.6,2017-10-24,39412000000,-75000000,-386000000,633000000,32676000000,29266000000,31979000000,743000000,-191000000,1237000000,7433000000,-2138000000
2,0.20952380952380945,0.08547008547008561,0.17915171977210376,0.18817775887731236,0.012625756765671355,AMTD,27613000000,-56000000,3387000000,1373000000,-271000000,-2415000000,,-1274000000,34000000,3436000000,56.59,7000000,102000000,,,72000000,,-119000000,0,,,0.73,-0.01,0.74,,4202000000,1289000000,372000000,101000000,1395000000,,,-392000000,2477000000,293000000,1,,,171000000,271000000,271000000,271000000,22665000000,1998000000,,57.23,508000000,355000000,-2000000,,44000000,208000000,,131000000,89000000,-20000000,801000000,2018-03-31,,6341000000,620000000,2857000000,7276000000,-0.0139999995,2018-01-23,38410000000,45000000,124000000,-440000000,31364000000,28207000000,30815000000,883000000,-136000000,1391000000,7595000000,-2140000000
3,0.6134985499604535,0.07803417297868598,0.09520400858983535,0.29141169023000635,-0.03559331320250377,AMTD,26658000000,-47000000,3395000000,1343000000,-30000000,-1662000000,,-1038000000,42000000,2487000000,59.06,7000000,88000000,,,69000000,,-119000000,0,,,0.89,0.09,0.8,,4198000000,1266000000,603000000,152000000,1363000000,,,,2456000000,391000000,1,,,-221000000,451000000,451000000,451000000,24267000000,2375000000,,58.35,647000000,286000000,-1000000,,78000000,117000000,,163000000,29000000,-21000000,778000000,2018-06-30,,6673000000,521000000,2633000000,4804000000,0.111999996,2018-04-24,37511000000,-344000000,349000000,-35000000,30495000000,26956000000,29575000000,707000000,-44000000,1354000000,7936000000,-2139000000
0,0.419903077361641,0.056213585370533004,0.13896208541126764,0.2464994339510218,-0.025131523429191845,AMZN,26075000000,-2659000000,20212000000,12767000000,-436000000,-1758000000,-1593000000,3230000000,926000000,-122000000,1020.04,5000000,27549000000,,,2784000000,,,347000000,,148000000,0.52,0.49,0.03,,13271000000,16195000000,314000000,58000000,,-228000000,13711000000,-3248000000,24710000000,455000000,1,,,14685000000,256000000,256000000,256000000,10557000000,11387000000,,1012.14,347000000,7628000000,,371000000,,5153000000,,6927000000,45000000,-501000000,45335000000,2017-09-30,5944000000,6779000000,9859000000,43186000000,11543000000,16.333,2017-07-28,115267000000,14685000000,3851000000,-19120000000,48578000000,47072000000,90609000000,43397000000,-33000000,43744000000,24658000000,-2338000000
1,0.1821563597904179,0.016760769552488508,-0.04667464021018786,0.05128704094098313,0.12413062896328439,AMZN,34616000000,-4933000000,21389000000,20522000000,7755000000,-2781000000,-2255000000,9041000000,923000000,2061000000,1100.95,5000000,38495000000,,,3377000000,,,2127000000,,90000000,2.16,0.32,1.84,,13350000000,21958000000,1871000000,14000000,3371000000,-338000000,16047000000,1085000000,24743000000,441000000,1,,,-2647000000,1857000000,1857000000,1857000000,13164000000,10988000000,,1058.14,2127000000,5085000000,,371000000,,8097000000,,7792000000,59000000,-484000000,48866000000,2017-12-31,6314000000,8636000000,13458000000,44147000000,10464000000,0.174,2017-10-27,131310000000,-2647000000,12344000000,-2032000000,60197000000,57883000000,103601000000,58326000000,-256000000,60453000000,27709000000,-2321000000
2,0.6699705652670149,0.15429330675967434,0.2575998841922409,0.3957364769201419,0.02833573148295946,AMZN,25172000000,-3098000000,22563000000,16676000000,-4240000000,1029000000,2220000000,-9310000000,1195000000,-2225000000,1429.95,5000000,30735000000,,,3557000000,,,1927000000,,248000000,3.27,2.01,1.26,,13388000000,20307000000,1916000000,287000000,,-330000000,13840000000,2207000000,24640000000,497000000,1,,,-2164000000,1629000000,1629000000,1629000000,11091000000,18075000000,,1477.39,1927000000,9317000000,,371000000,935000000,7882000000,,8914000000,63000000,-467000000,52331000000,2018-03-31,6759000000,11199000000,11558000000,44487000000,8287000000,1.595,2018-02-02,126362000000,-2164000000,-1791000000,-533000000,50829000000,48045000000,94899000000,49115000000,-11000000,51042000000,31463000000,-2304000000
3,0.6693904035016331,0.06045744784898899,0.1016074603577779,0.5554462547392152,0.03537569012147372,AMZN,27657000000,-3243000000,24028000000,19823000000,2920000000,-1364000000,-1090000000,2420000000,1524000000,-205000000,1572.62,5000000,30632000000,,,3528000000,,,2983000000,,-443000000,5.07,2.53,2.54,,13944000000,22254000000,2608000000,74000000,,-343000000,14824000000,1123000000,24638000000,577000000,1,,,-1394000000,2534000000,2534000000,2534000000,11900000000,21051000000,,1634.01,2983000000,10330000000,,294000000,707000000,8159000000,,9466000000,80000000,-934000000,54768000000,2018-06-30,7247000000,13733000000,11944000000,45789000000,7227000000,0.996,2018-04-27,134100000000,-1394000000,7449000000,-2692000000,54481000000,50801000000,99105000000,49903000000,-375000000,52886000000,34995000000,-2771000000
0,0.23660771911707745,-0.006120966905280634,0.1477177429016412,0.12454513440544668,-0.004184106522573985,ANDV,2830000000,-398000000,4943000000,528000000,-533000000,-352000000,-187000000,0,-401000000,-268000000,95.4,33000000,7350000000,,,273000000,8000000,-93000000,957000000,,,2.87,-0.14,3.01,,3339000000,2295000000,867000000,274000000,1605000000,-97000000,3791000000,-37000000,7495000000,,1,3505000000,3505000000,75000000,559000000,559000000,593000000,1649000000,4161000000,,96.17,957000000,1987000000,-346000000,-127000000,,1593000000,,3192000000,,-188000000,14410000000,2017-09-30,,6864000000,1065000000,7661000000,,-0.047,2017-08-09,27886000000,-439000000,431000000,-525000000,6545000000,4451000000,15276000000,8688000000,-90000000,9645000000,9105000000,-2735000000
1,0.38994497248624316,0.04435256530727316,0.18448257486944475,0.3581815959916901,-0.037961833389868985,ANDV,3330000000,-444000000,5224000000,543000000,15000000,-352000000,-187000000,904000000,-834000000,-268000000,107.0,33000000,8794000000,,1207000000,-11000000,8000000,-91000000,255000000,,,1.16,0.04,1.12,,3234000000,1565000000,-3000000,-911000000,1645000000,-106000000,3630000000,-37000000,7540000000,518000000,1,3600000000,3600000000,75000000,879000000,879000000,908000000,1961000000,4936000000,,109.62,255000000,1551000000,361000000,4000000,,585000000,,2489000000,,-252000000,14742000000,2017-12-31,,7651000000,1028000000,7685000000,,0.036,2017-11-09,28573000000,56000000,429000000,-470000000,6883000000,5001000000,15158000000,10104000000,-258000000,10359000000,9815000000,-3093000000
2,0.12566753777979756,-0.16191523559766519,-0.06263601097549443,0.061047445646353005,-0.029917198950149992,ANDV,3049000000,-467000000,5256000000,433000000,-110000000,,,0,-32000000,-172000000,96.15,33000000,8609000000,,,282000000,8000000,-92000000,360000000,,,0.65,0.07,0.58,,3250000000,1691000000,288000000,59000000,1730000000,-92000000,3484000000,-37000000,8250000000,,1,3521000000,3521000000,929000000,172000000,172000000,229000000,1923000000,4652000000,,98.23,360000000,2395000000,-102000000,1000000,11000000,1150000000,,2756000000,,-252000000,15057000000,2018-03-31,,7715000000,1049000000,8733000000,,0.12100001,2018-02-16,28841000000,456000000,250000000,-816000000,6409000000,4546000000,15688000000,9940000000,-72000000,10300000000,9632000000,-3372000000
3,0.7268117734355677,0.3100957027584912,0.40628462080773486,0.27248701357878424,-0.015008579583519728,ANDV,3799000000,-385000000,5269000000,388000000,-45000000,,,0,106000000,-76000000,137.55,33000000,10235000000,,,292000000,,-89000000,840000000,,,3.53,0.53,3.0,,3288000000,2237000000,749000000,167000000,1709000000,-101000000,3653000000,-37000000,8561000000,,1,3499000000,3499000000,-14000000,515000000,515000000,582000000,2623000000,5071000000,,139.5,840000000,2472000000,-91000000,,,1227000000,,2755000000,,-252000000,15445000000,2018-06-30,,8141000000,1105000000,8726000000,,0.177,2018-05-08,30074000000,-196000000,847000000,-696000000,7160000000,5054000000,16507000000,11632000000,-91000000,12472000000,10068000000,-3375000000
0,,,,,,ANDX,109000000,-46000000,,16000000,-4000000,-59000000,,0,8000000,32000000,,1812000000,205000000,,,60000000,,-105000000,156000000,,,0.9,0.22,0.68,,127000000,239000000,97000000,0,1038000000,-59000000,,,3756000000,325000000,1,-61000000,-61000000,-15000000,97000000,97000000,97000000,263000000,647000000,,,156000000,65000000,-41000000,,,48000000,,56000000,,,4013000000,2017-09-30,,,23000000,3765000000,,0.324,,5864000000,-153000000,195000000,-46000000,296000000,292000000,4113000000,288000000,-59000000,444000000,1812000000,
1,,,,,,ANDX,160000000,-76000000,,75000000,59000000,-59000000,,0,75000000,-14000000,,2925000000,1538000000,,,104000000,,-230000000,227000000,,,0.53,-0.23,0.76,,692000000,398000000,74000000,0,1153000000,-144000000,,,4118000000,320000000,1,,,48000000,74000000,47000000,74000000,403000000,1080000000,,,227000000,86000000,-512000000,,,40000000,,54000000,,,5413000000,2017-12-31,,,67000000,4127000000,,-0.303,,8169000000,-95000000,190000000,-36000000,505000000,474000000,4655000000,1709000000,-153000000,1936000000,2925000000,
2,,,,,,ANDX,133000000,-81000000,,27000000,-48000000,,,0,10000000,1000000,,2839000000,238000000,,,80000000,,-213000000,190000000,,,0.59,-0.03,0.62,,684000000,297000000,139000000,0,1140000000,-54000000,,,4140000000,312000000,1,,,20000000,139000000,129000000,139000000,377000000,1015000000,,,190000000,106000000,-3000000,,,63000000,,66000000,,,5436000000,2018-03-31,,,27000000,4148000000,,-0.048,,8109000000,-187000000,230000000,-91000000,431000000,462000000,4676000000,345000000,-51000000,535000000,2839000000,
3,,,,,,ANDX,163000000,-65000000,,44000000,17000000,,,0,7000000,-7000000,,2779000000,246000000,,,83000000,,-206000000,203000000,,,0.63,-0.04,0.67,,712000000,311000000,148000000,0,1128000000,-58000000,,,4364000000,308000000,1,,,222000000,148000000,137000000,148000000,417000000,939000000,,,203000000,96000000,,,,65000000,,71000000,,,5625000000,2018-06-30,,,25000000,4372000000,,-0.06,,8359000000,21000000,231000000,-235000000,490000000,533000000,4976000000,354000000,-55000000,557000000,2779000000,
0,1.0203366058906034,-0.009489101285841905,0.0274607703281029,0.5182335581787523,0.1776246707129518,ANET,32893000,-2625000,770339000,854479000,31004000,57013000,30646000,-36739000,6277000,7586000,172.05,7000,157016000,95697000,,5322000,,,140832000,,286000,1.62,0.43,1.19,,,280617000,142267000,8545000,,-701000,333157000,-187789000,,36136000,1,,,-397000,133722000,133540000,133722000,212611000,1524552000,,167.6,140832000,116974000,-2457000,2997000,172730000,449796000,,171412000,,-1075000,73061000,2017-09-30,79610000,755281000,60175000,38199000,488635000,0.36099997,2017-08-04,2301710000,12267000,205868000,-187417000,2075539000,567547000,777158000,296801000,1435000,437633000,1524552000,-1075000
1,1.1851405138101554,-0.048276948938852815,0.053007846556233584,0.2518656716417911,0.10630393537575542,ANET,52200000,-3120000,804731000,859192000,4713000,-34735000,26959000,-33912000,51951000,51783000,201.49,7000,160702000,65125000,,5285000,,,139388000,,56000,1.71,0.3,1.41,,,307165000,141635000,37802000,,-741000,306198000,-189110000,,36136000,1,,,-447000,103833000,103757000,103833000,247346000,1661914000,,201.835,139388000,84016000,-1568000,-3000,168490000,352087000,,231368000,,-1938000,74279000,2017-12-31,107180000,859114000,60597000,37673000,676363000,0.213,2017-11-03,2460860000,13226000,183664000,-192233000,2266429000,529905000,798946000,328479000,2247000,467867000,1661914000,-1938000
2,2.0591040031787022,0.16128059127418082,0.35605460149713775,0.7732481142396499,-0.21055107018182714,ANET,70431000,-6336000,841431000,886160000,26971000,40007000,38067000,-22646000,17280000,-30880000,249.49,8000,169570000,68020000,,5697000,,,138738000,,-14000,1.66,0.15,1.51,,,302919000,142894000,-1644000,,-687000,268131000,-177528000,,36136000,1,,,-456000,144538000,144449000,144538000,207339000,1845039000,,258.0,138738000,90899000,,-2000000,148308000,309744000,,240078000,,-3626000,73825000,2018-03-31,102362000,1007226000,61819000,37138000,851880000,0.099,2018-02-16,2580034000,15308000,195541000,-183864000,2379174000,457779000,734995000,333751000,4156000,472489000,1845039000,-3626000
3,0.9039664486778505,0.01944888482910878,-0.025999999999999912,0.3399869928460655,-0.08896485097141285,ANET,53182000,-6735000,872559000,711157000,-174999000,-53578000,22692000,-23853000,16085000,315701000,245.05,8000,185962000,82761000,,5631000,,,165197000,,-593000,1.93,0.23,1.7,,,333883000,-241972000,-86703000,,-680000,245439000,-304373000,,35036000,1,,,-465000,-155269000,-155187000,-155269000,260917000,1719973000,,243.9,165197000,102780000,,-2000000,242378000,695787000,,248784000,,-4551000,73736000,2018-06-30,104078000,851957000,64608000,36594000,1149247000,0.135,2018-05-04,2832114000,8118000,130584000,-313108000,2620562000,826763000,1112141000,354648000,-407169000,519845000,1719973000,-4551000
0,-0.577024647887324,0.007337526205450695,-0.25446082234290157,-0.17012089810017272,0.15756390566822814,ANF,,,,,,,,,,,11.25,,,,,,,,,,,0.3,0.08,0.22,,,,,,,,,,,,,,,,,,,,,,10.82,,,,,,,,,,,,2017-10-31,,,,,,0.36400002,2017-08-24,,,,,,,,,,,,
1,-0.22958870472682624,-0.06343283582089554,0.29917184265010355,0.007223113964687,0.21433997304745026,ANF,,,,,,,,,,,15.55,,,,,,,,,,,1.38,0.28,1.1,,,,,,,,,,,,,,,,,,,,,,15.58,,,,,,,,,,,,2018-01-31,,,,,,0.255,2017-11-17,,,,,,,,,,,,
2,0.7791666666666668,0.0766515380736259,0.2291306850892343,0.6297709923664123,0.11240822166308465,ANF,,,,,,,,,,,23.89,,,,,,,,,,,-0.56,0.21,-0.77,,,,,,,,,,,,,,,,,,,,,,22.9,,,,,,,,,,,,2018-04-30,,,,,,0.273,2018-03-07,,,,,,,,,,,,
3,0.8081880212282033,-0.07843894899536308,0.17603550295857984,0.34517766497461944,-0.09125134208789422,ANF,,,,,,,,,,,21.77,,,,,,,,,,,0.06,0.1,-0.04,,,,,,,,,,,,,,,,,,,,,,22.68,,,,,,,,,,,,2018-07-31,,,,,,2.5,2018-06-01,,,,,,,,,,,,
0,0.36148021145878007,0.012915227212330516,0.1050678418183928,0.2685881648139521,-0.029770284356744444,ANTM,14961900000,-218700000,8765100000,6097200000,1536000000,746300000,,720600000,-90000000,-17000000,184.99,2600000,18103600000,,,223400000,,-181400000,1269400000,,1000000,2.65,0.23,2.42,,17587800000,4322400000,1118900000,372000000,7840600000,-150500000,,685300000,13777300000,3007700000,1,,,-348900000,746900000,746900000,746900000,7822200000,519900000,,181.19,1269400000,850900000,-46300000,374400000,2887500000,6090800000,,4171800000,,-126000000,2049200000,2017-09-30,,17306600000,3011100000,17137100000,20166800000,0.095,2017-07-26,68309900000,-1676800000,2404700000,807100000,36973700000,24412500000,42361600000,21156600000,-150500000,22426000000,25948300000,-126000000
