,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
LUV,0.18928432,0.18035269,,,1.0,1.208095,,6.0,17.446,,8.0,61.3,0.701,1534291200,35.441,0.031,-0.013,4216999936,0.19824,8.231,1.632,34708025344,USD,,515161442,5.05,12.138614,1025249984,57674.0,,,0.32926,7265000000,0.00236,0.79107004,Airlines,,,1514678400,982281600,3/2,,1,86400,,,1530316800,3600999936,1577750400,14,4191000064,0.15307,3.0,0.86,2,3.5136995,,0.16928,0.16928,0.577,buy,2.1,0.08078,0.38873002,0.002,36.177,,Industrials,1.0,573019008,0.0208,11930587,1531440000,10475953,0.026800001,2.49,85.0,60.0,66.43,65.5,,,3686000128,6.433,3543000064,21272000512,6.118,,
LUV,0.18928432,0.18035269,,,1.0,1.208095,,6.0,17.446,,8.0,61.3,0.701,1534291200,35.441,0.031,-0.013,4216999936,0.19824,8.231,1.632,34708025344,USD,,515161442,5.05,12.138614,1025249984,57674.0,,,0.32926,7265000000,0.00236,0.79107004,Airlines,,,1514678400,982281600,3/2,,1,86400,,,1530316800,3600999936,1577750400,14,4191000064,0.15307,3.0,0.86,2,3.5136995,,0.16928,0.16928,0.577,buy,2.1,0.08078,0.38873002,0.002,36.177,,Industrials,1.0,573019008,0.0208,11930587,1531440000,10475953,0.026800001,2.49,85.0,60.0,66.43,65.5,,,3686000128,6.433,3543000064,21272000512,6.118,,
LUV,0.18928432,0.18035269,,,1.0,1.208095,,6.0,17.446,,8.0,61.3,0.701,1534291200,35.441,0.031,-0.013,4216999936,0.19824,8.231,1.632,34708025344,USD,,515161442,5.05,12.138614,1025249984,57674.0,,,0.32926,7265000000,0.00236,0.79107004,Airlines,,,1514678400,982281600,3/2,,1,86400,,,1530316800,3600999936,1577750400,14,4191000064,0.15307,3.0,0.86,2,3.5136995,,0.16928,0.16928,0.577,buy,2.1,0.08078,0.38873002,0.002,36.177,,Industrials,1.0,573019008,0.0208,11930587,1531440000,10475953,0.026800001,2.49,85.0,60.0,66.43,65.5,,,3686000128,6.433,3543000064,21272000512,6.118,,
LUV,0.18928432,0.18035269,,,1.0,1.208095,,6.0,17.446,,8.0,61.3,0.701,1534291200,35.441,0.031,-0.013,4216999936,0.19824,8.231,1.632,34708025344,USD,,515161442,5.05,12.138614,1025249984,57674.0,,,0.32926,7265000000,0.00236,0.79107004,Airlines,,,1514678400,982281600,3/2,,1,86400,,,1530316800,3600999936,1577750400,14,4191000064,0.15307,3.0,0.86,2,3.5136995,,0.16928,0.16928,0.577,buy,2.1,0.08078,0.38873002,0.002,36.177,,Industrials,1.0,573019008,0.0208,11930587,1531440000,10475953,0.026800001,2.49,85.0,60.0,66.43,65.5,,,3686000128,6.433,3543000064,21272000512,6.118,,
LVS,0.048675418,0.18035269,,,2.0,1.865505,,8.0,9.072,,10.0,65.42,1.696,1534291200,142.213,0.015,0.018,5056999936,0.37217,11.87,4.417,60024578048,USD,,358308570,3.66,17.874315,2993999872,50500.0,,,0.75971,9997000000,0.50157,0.40225,Resorts & Casinos,,,1514678400,,,,1,86400,,,1530316800,3791000064,1577750400,16,4937999872,0.29143,9.0,2.56,2,7.2111993,,0.27899998,0.27899998,1.639,buy,2.4,0.11512,0.58712,0.062,17.2,,Consumer Cyclical,7.0,787936000,0.011,8696521,1531440000,8137727,0.0185,2.15,91.5,70.0,80.98,81.0,,,4350000128,5.513,11322999808,13587999744,4.799,,
LXP,-0.04480648,0.18035269,,,2.0,1.087961,,4.0,4.669,,1.0,9.34,4.54,1534291200,172.203,,,332116992,0.81404,14.383,11.708,4776708608,USD,,233575669,0.16,58.375004,654375,59.0,,,0.88606,342447000,0.10339,0.77222997,REIT - Diversified,,,1514678400,,,,1,86400,,,1530316800,13867000,1577750400,7,232620992,0.36224,4.0,46.9,2,2.0004284,,0.04996,0.04996,1.613,hold,3.4,0.027,0.01632,0.103,1.715,,Real Estate,4.0,239899008,0.0194,4646107,1531440000,4364673,0.0324,6.11,9.5,7.0,8.54,9.0,,,76471000,0.319,2116887040,407988000,0.058,,
LYB,0.2713951,0.18035269,,,1.0,1.409769,,1.0,27.161,,7.0,112.78,2.265,1534291200,81.345,0.501,0.462,6927000064,0.18410999,7.147,1.316,49510670336,USD,,317201726,11.46,9.841187,2847749888,13400.0,,,0.1822,6425000000,0.19781,0.76152,Specialty Chemicals,,,1514678400,,,,1,86400,,,1530316800,5838000128,1577750400,19,5701000192,0.15397,1.0,1.19,2,4.152277,,0.15511,0.15511,1.33,hold,2.7,0.14159,0.66876,0.215,95.614,,Basic Materials,1.0,389324000,0.0163,6349147,1531440000,7291842,0.0197,3.77,145.0,100.0,120.79,118.0,,,3361999872,8.635,8625000448,37624000512,14.809,,
M,0.712042,0.18035269,,,2.0,0.606534,,5.0,19.27,,8.0,36.55,1.532,1534291200,93.926,0.396,0.431,2627000064,0.105170004,5.896,0.62,15488789504,USD,,306161890,3.56,10.266854,891374976,130000.0,,,0.39359,9685000000,0.00291,0.95379996,Department Stores,,,1517616000,1150070400,2/1,,1,86400,,,1533340800,1664000000,1580688000,13,1942000000,0.06618,3.0,-11.51,2,1.8967305,,0.06662,0.06662,0.297,hold,2.8,0.05547,0.32051998,0.037,81.534,,Consumer Cyclical,1.0,307000000,0.1273,39010058,1531440000,47038105,0.1441,4.7,44.0,25.0,36.23,37.0,,,1068000000,3.479,5536000000,24977999872,5.378,,
MA,0.6116388,0.18035269,,,1.0,0.974269,,2.0,5.056,,9.0,215.56,1.513,1534291200,109.495,0.364,0.333,8208999936,0.58825,26.925,15.839,221026746368,USD,,1019272242,7.5,28.741333,6860125184,13400.0,,,1.0,12497000000,0.11051,0.77528,Credit Services,,,1514678400,1390348800,10/1,,1,86400,,,1530316800,4718000128,1577750400,36,6026999808,0.55464,7.0,1.48,2,42.63449,,0.33808997,0.33808997,1.206,buy,1.7,0.22867,0.83519,0.2,13.246,,Financial Services,6.0,1025049984,0.0064999997,6748968,1531440000,7071691,0.0074,1.95,260.0,206.0,229.28,229.5,,,7744999936,7.458,5857999872,13955000320,4.459,,
MANU,0.51051056,0.18035269,,,,1.019296,,,3.756,,,26.2,0.874,1534291200,99.239,,,281239360,0.34405,16.099,5.539,4527749632,GBP,,37175334,12.69,2.0646179,68919448,930.0,,,0.87255996,502402000,0.07511,0.88881,Leisure,,,1498780800,,,,1,86400,,,1522454400,4258097,1561852800,3,227913312,0.108710006,,-20.3,2,6.975506,,0.00521,0.00521,0.82,buy,2.3,0.03078,0.0069700005,0.081,4.98,,Consumer Cyclical,,40194800,0.0005,81809,1531440000,72932,0.0084,1.35,1842.74,1612.4,1689.18,1612.4,,,213786640,1.302,612038400,817442368,0.026,,
MCHP,-0.010868251,0.18035269,,,1.0,1.097513,,9.0,21.758,,9.0,86.03,1.317,1534291200,221.507,-0.8,-0.791,1571100032,0.37219003,19.637,7.309,30851872768,USD,,230493335,7.64,11.260471,12766500,14234.0,,,0.5872,2420700000,0.022030002,1.10036,Semiconductors,,,1522454400,1020902400,3/2,,1,86400,,,1530316800,120500000,1585612800,16,1376999936,0.22131,8.0,0.79,2,3.953948,,0.02855,0.02855,0.673,buy,1.7,0.04303,0.02823,0.247,18.012,,Technology,3.0,235558000,0.14050001,33098725,1531440000,30260146,0.1871,10.47,150.0,98.0,114.56,112.0,,,649699968,2.758,11349600256,4221199872,0.484,,
MCK,-0.123325706,0.18035269,,,2.0,1.354695,,8.0,47.089,,10.0,128.75,0.997,1534291200,89.231,,,3929999872,0.01872,8.984,0.168,35306229760,USD,,199257560,14.34,8.978382,1355374976,58000.0,,,0.05432,11184000000,0.00285,0.91386,Medical Distribution,,,1522454400,883958400,2/1,,1,86400,,,1530316800,-384000000,1585612800,14,2543000064,0.014149999,9.0,1.72,2,2.7341843,,-0.0018099999,-0.0018099999,0.555,hold,2.6,0.03017,-0.01268,0.03,1020.233,,Healthcare,4.0,199771008,0.0375,7497411,1531440000,7257295,0.0416,4.25,193.0,129.0,151.0,151.0,,,2199000064,11.008,9877000192,209913004032,-1.847,,
MDCO,0.056692958,0.18035269,,,1.0,0.515211,,6.0,0.289,,7.0,39.61,2.595,1534291200,3121.81,,,-259724992,0.0,-13.215,132.512,3432187648,USD,,61021967,-2.0,-19.805,-170587120,170.0,,,-0.14254,-2404000,0.04859,1.3193401,Drug Manufacturers - Specialty & Generic,,,1514678400,,,,1,86400,,,1530316800,-305923008,1577750400,10,-358276992,-10.47894,5.0,-0.21,2,137.05882,,0.0,0.0,2.209,strong_buy,1.5,-0.17426,-3.72663,-0.847,0.353,,Healthcare,4.0,73588800,0.24270001,17907085,1531440000,19059344,0.7028,26.81,70.0,39.0,49.0,47.0,,,183572000,2.503,662729024,25901000,-3.181,,
MDLZ,0.041983724,0.18035269,,,2.0,0.615633,,3.0,17.187,,3.0,42.72,0.553,1534291200,79.563,-0.316,-0.351,4791000064,0.18166,16.942,3.078,81170849792,USD,,1461706682,2.61,16.367817,1771124992,83000.0,,,0.40276,10065000000,0.0034400001,0.76719004,Confectioners,,,1514678400,,,,1,86400,,,1530316800,3055000064,1577750400,19,3512999936,0.15027,3.0,1.79,2,2.4855995,,0.115839995,0.115839995,0.304,buy,2.0,0.0394,0.12028,0.021,17.676,,Consumer Defensive,2.0,1466560000,0.0069999998,10333657,1531440000,11655030,0.0069999998,1.41,56.0,40.0,48.74,48.0,,,1272999936,0.868,20118999040,26372999168,2.026,,
MDR,0.030736566,0.18035269,,,,2.189452,,,19.7,,,19.34,0.934,1534291200,97.027,-0.141,0.306,552904000,0.13755,11.173,1.537,6177440256,USD,,178966098,2.03,9.527094,1514567552,11800.0,,,0.17099,535325000,0.00865,0.86095,Oil & Gas Equipment & Services,,,1514678400,1525910400,1/3,,1,86400,,,1530316800,202546000,1577750400,9,479804000,0.10503,,0.19,2,0.9817259,,0.05039,0.05039,0.739,buy,2.4,0.03585,0.07508,1.199,37.354,,Energy,,180536992,0.1587,28645479,1531440000,27251082,0.1598,12.82,38.0,21.0,27.18,24.0,,,814000000,4.509,3460000000,4019768064,1.878,,
MDT,0.21285391,0.18035269,,,1.0,0.759066,,6.0,37.155,,3.0,96.41,2.465,1534291200,50.116,0.068,0.058,9692999680,0.32367,14.978,4.848,145184833536,USD,,1349944266,5.55,17.371172,6319124992,86000.0,,,0.70551,20983000000,0.00062,0.83629,Medical Devices,,,1524787200,938390400,2/1,,1,86400,,,1532649600,3163000064,1587945600,20,5648999936,0.23437999,5.0,2.68,2,2.5948057,,0.105620004,0.105620004,1.83,buy,2.2,0.04618,0.06256,-0.001,22.111,,Healthcare,6.0,1353139968,0.0078,9585035,1531440000,9130494,,2.65,119.0,84.0,102.4,104.0,,,11004000256,8.141,25223000064,29947000832,2.319,,
MGA,0.15856194,0.18035269,,,1.0,1.364078,,1.0,32.233,,6.0,54.12,1.174,1534291200,37.414,0.229,0.142,4317000192,0.10284001,5.396,0.555,23294613504,USD,,338560193,7.43,7.2839837,1227374976,173000.0,,,0.13898,5688000000,0.013200001,0.123900004,Auto Parts,,,1514678400,1427328000,2/1,,1,86400,,,1530316800,2367000064,1577750400,14,3358000128,0.06935,2.0,0.74,2,1.6790245,,0.05639,0.05639,0.805,buy,2.4,0.071890004,0.21086,0.125,116.849,,Consumer Cyclical,3.0,345923008,0.0077,3507590,1531440000,3522343,,1.8,85.0,48.0,70.21,72.5,,,626000000,1.831,4358000128,41977999360,6.542,,
MGM,-0.12854558,0.18035269,,,1.0,1.530484,,7.0,12.73,,7.0,28.99,0.68,1534291200,123.67,-0.411,-0.41,2418820096,0.22659001,13.17,2.984,31854850048,USD,,487656679,1.41,20.560284,513700864,78000.0,,,0.43724,4607898000,0.07303,0.82584,Resorts & Casinos,,,1514678400,1116460800,2/1,,1,86400,,,1530316800,1862338944,1577750400,16,2360435968,0.12692,2.0,2.74,2,2.2772977,,0.17717,0.17717,0.585,buy,2.1,0.02944,0.18946,0.079,18.953,,Consumer Cyclical,1.0,537902016,0.0321,17278542,1531440000,19688914,0.0306,1.49,39.0,31.0,35.13,36.0,,,1272871936,2.366,13513340928,10674761728,3.268,,
MHK,-0.24152142,0.18035269,,,2.0,1.225866,,9.0,98.731,,3.0,191.59,1.745,1534291200,40.934,-0.247,-0.246,1880388992,0.19173999,9.022,1.73,16965747712,USD,,57897066,15.17,12.629532,140637120,38800.0,,,0.31285998,2996414000,0.29927,0.88022006,Home Furnishings & Fixtures,,,1514678400,881280000,3/2,,1,86400,,,1530316800,915404032,1577750400,17,1400702976,0.14264,9.0,2.36,2,1.9405252,,0.093380004,0.093380004,0.825,buy,1.9,0.07141,0.13233,0.051,131.662,,Consumer Cyclical,9.0,74602896,0.0421,3139171,1531440000,2877191,0.0506,2.12,270.0,193.0,226.76,221.0,,,518225984,6.946,3030533888,9806823424,49.89534,,
MHLD,-0.39694655,0.18035269,,,2.0,1.6459,,8.0,7.706,,6.0,3.8,0.492,1534291200,23.012,,,-128035000,-0.04483,-7.626,0.342,976452800,USD,,75380153,1.02,3.7254903,-132749000,219.0,,,-0.019609999,-59621000,0.2259,0.65345,Insurance - Reinsurance,,,1514678400,,,,1,86400,,,1530316800,-189400000,1577750400,2,291091008,-0.04738,4.0,0.69,2,0.49312225,,-0.05434,-0.05434,0.042,hold,3.0,-0.012519999,-0.11882,-0.055,34.001,,Financial Services,1.0,83143200,0.0235,1953774,1531440000,1998710,0.025899999,4.22,8.0,6.0,7.0,7.0,,,72102000,0.867,254587008,2855748096,-2.257,,
MIC,-0.35972786,0.18035269,,,1.0,1.538797,,6.0,36.165,,9.0,47.04,2.414,1534291200,104.342,0.426,0.474,631105024,0.33148,11.903,3.945,7511828480,USD,,73730519,2.43,19.358025,-490351744,3666.0,,,0.54463,1026188000,0.0043099998,0.99044,Airports & Air Services,,,1514678400,,,,1,86400,,,1530316800,504367008,1577750400,5,546824000,0.16761999,7.0,3.04,2,1.3007051,,0.26490998,0.26490998,0.357,buy,2.5,0.02562,0.15314001,0.089,22.521,,Industrials,7.0,85370800,0.0904,7716431,1531440000,8745519,0.097600006,8.57,60.0,43.0,50.6,49.0,,,53976000,0.632,3384935936,1903901952,5.554,,
MIK,-0.24634469,0.18035269,,,2.0,1.070981,,3.0,-9.916,,3.0,16.99,1.479,1534291200,,-0.204,-0.227,798467968,0.14954,7.048,1.054,5627245568,USD,,90554550,2.48,6.850806,256721744,12000.0,,,0.39139998,2130171000,0.00238,1.11761,Specialty Retail,,,1517616000,,,,1,86400,,,1533340800,335582016,1580688000,12,441083008,0.13241,3.0,0.98,2,,,0.06313,0.06313,0.163,buy,2.3,0.20782,,-0.018,29.658,,Consumer Cyclical,6.0,182074000,0.098500006,17935150,1531440000,21638908,0.16540001,11.01,26.0,13.0,22.17,24.0,,,123191000,0.719,2835347968,5339581952,1.85,,
MKSI,0.10652292,0.18035269,,,1.0,0.920806,,6.0,32.881,,4.0,92.9,5.026,1534291200,19.685,0.014,0.02,598889024,0.28177,7.997,2.253,4789057536,USD,,54180351,9.15,10.153006,246483008,4923.0,,,0.47239,892611000,0.01556,0.93489,Scientific & Technical Instruments,,,1514678400,,,,1,86400,,,1530316800,381615008,1577750400,8,362116000,0.24389,6.0,0.81,2,2.8253398,,0.17954001,0.17954001,3.454,buy,1.6,0.13069001,0.23621,0.192,39.046,,Technology,9.0,54791300,0.0153,836903,1531440000,1221912,0.0176,1.28,155.0,118.0,129.0,125.0,,,631003008,11.516,354607008,2125481984,6.912,,
MLCO,0.07882881,0.18035269,,,,1.897009,,,6.046,,,23.88,1.038,1534291200,111.64,0.529,0.57,1219315456,0.2322,11.898,2.763,14507645952,USD,,234315677,1.46,16.356163,,19609.0,,,0.34605,1731974000,0.05546,0.44771,Resorts & Casinos,,,1514678400,,,,1,86400,,,1530316800,410984992,1577750400,17,,0.13036999,,1.81,2,3.9497187,,0.07827,0.07827,0.95,buy,1.6,0.04858,0.12055001,-0.054,10.716,,Consumer Cyclical,,489804992,0.0057,2799455,1531440000,2290391,,0.6,41.0,30.5,34.74,33.5,,,1504839936,3.065,3810487040,5251161088,0.834,,
MLM,-0.021222353,0.18035269,,,1.0,0.77925,,9.0,76.865,,9.0,198.72,2.055,1534291200,66.295,0.298,0.303,1039841984,0.27261,15.429,4.206,16043415552,USD,,62625709,11.21,17.72703,95370872,8406.0,,,0.25897,971940000,0.0065200003,1.04798,Building Materials,,,1514678400,,,,1,86400,,,1530316800,722275008,1577750400,12,666588032,0.19013001,9.0,1.61,2,2.585312,,0.18983999,0.18983999,1.0,buy,1.8,0.05298,0.15998,0.132,60.597,,Basic Materials,9.0,63012000,0.0539,3394456,1531440000,2773083,0.060500003,4.14,273.0,225.0,249.42,246.5,,,33779000,0.536,3218921984,3814351104,11.42,,
MMC,0.07645023,0.18035269,,,1.0,0.798685,,1.0,15.275,,2.0,84.63,1.465,1534291200,80.185,0.083,0.06,3504999936,0.23747,13.622,3.235,47745581056,USD,,503777695,4.73,17.892178,1467124992,65000.0,,,0.44228,6140000000,0.00207,0.88345003,Insurance Brokers,,,1514678400,1025481600,2/1,,1,86400,,,1530316800,1640999936,1577750400,17,1963000064,0.20413,1.0,1.79,2,5.5404253,,0.11131,0.11131,1.337,buy,2.4,0.09276,0.22285,0.068,28.97,,Financial Services,2.0,504980000,0.016900001,8534177,1531440000,8282792,0.0168,4.2,102.0,85.0,92.82,92.0,,,1036000000,2.052,6252000256,14759999488,3.193,,
MMM,0.04597473,0.18035269,,,1.0,1.124864,,4.0,17.669,,4.0,210.92,1.56,1534291200,139.394,0.19,0.173,8529999872,0.25982,15.811,4.108,134871670784,USD,,586238043,11.23,18.781836,3896750080,91000.0,,,0.49851,15742000000,0.07744,0.10421,Diversified Industrials,,,1514678400,1064880000,2/1,,1,86400,,,1530316800,4410999808,1577750400,14,5651999744,0.21051,2.0,2.1,2,11.937291,,0.13436,0.13436,0.963,hold,2.9,0.12213001,0.40105,0.074,55.144,,Industrials,2.0,586614016,0.0117,6841239,1531440000,7732425,0.0149,2.95,255.0,170.0,210.36,207.0,,,3185999872,5.431,14535999488,32829999104,7.228,,
MMP,0.013884783,0.18035269,,,,0.702392,,,9.441,,,68.25,0.544,1534291200,215.498,0.02,0.019,1112857984,0.43318,18.227,7.896,20283791360,USD,,227604135,4.32,15.798611,156075744,1802.0,,,0.50398,1294066000,0.00185,0.65153,Oil & Gas Midstream,,,1514678400,1350259200,2/1,,1,86400,,,1530316800,861713984,1577750400,17,1089181056,0.35301998,,1.71,2,7.229107,,0.33542,0.33542,0.204,buy,2.3,0.07835,0.40187,0.04,11.254,,Energy,,228195008,0.018,4101740,1531440000,4025500,0.018,4.37,85.0,66.0,76.12,76.0,,,21975000,0.096,4642449920,2569017088,3.77,,
MNK,-0.056201518,0.18035269,,,2.0,1.516733,,1.0,77.913,,2.0,34.46,2.268,1534291200,98.191,-0.709,-0.752,1372700032,0.42032,6.526,2.743,8958211072,USD,,66959505,7.47,4.613119,181900000,3900.0,,,0.5177,1668500000,0.021270001,1.21784,Drug Manufacturers - Specialty & Generic,,,1514505600,1355270400,2/1,,1,86400,,,1530230400,1726599936,1577577600,17,766600000,0.16816999,1.0,0.67,2,0.44228816,,0.51136,0.51136,0.648,hold,2.8,0.023139998,0.29845,0.053,36.449,,Healthcare,2.0,83209504,0.2949,24536840,1531440000,31948114,0.2894,7.31,42.0,18.0,30.76,30.0,,,235700000,2.833,6357300224,3265799936,18.591,,
MNKD,-0.4558823,0.18035269,,,5.0,3.309706,,4.0,-1.419,,5.0,1.1,0.478,1534291200,,,,-100343000,0.0,-2.721,20.478,272998080,USD,,139346394,-0.66,-1.6666666,-55483876,250.0,,,-0.40245,-6083000,0.097270004,0.28205,Biotechnology,,,1514678400,1488499200,1/5,,1,86400,,,1530316800,-118730000,1577750400,1,-102051000,-7.66597,6.0,-0.05,2,,,0.0,0.0,0.388,buy,2.0,-0.90260005,,0.8,0.111,,Healthcare,3.0,152988000,0.187,28605378,1531440000,35627125,0.2348,12.5,4.0,4.0,4.0,4.0,,,26178000,0.171,129359000,13331000,-0.988,,
MNST,0.079325676,0.18035269,,,2.0,0.923003,,10.0,6.526,,9.0,60.89,2.977,1534291200,,0.231,0.213,1304125952,0.36361,25.1,9.127,32733677568,USD,,404010438,1.98,30.752525,676461120,2187.0,,,0.61585,2137690000,0.27607,0.66059,Beverages - Soft Drinks,,,1514678400,1478736000,3/1,,1,86400,,,1530316800,906230016,1577750400,16,955809024,0.34847,9.0,2.05,2,9.330371,,0.25267,0.25267,2.382,buy,2.1,0.16933,0.24555,0.12,6.353,,Consumer Defensive,5.0,552523008,0.0124,6824083,1531440000,8370412,0.0184,2.8,75.0,50.0,65.25,67.0,,,870780032,1.576,0,3586624000,1.579,,
MO,-0.06664544,0.18035269,,,1.0,0.42572,,5.0,8.353,,5.0,58.52,0.647,1534291200,87.78,-0.039,-0.057,10097999872,0.52089,12.227,6.369,123472879616,USD,,1889033360,4.35,13.452874,5409124864,8300.0,,,0.62132,11996000000,0.00112,0.64623,Tobacco,,,1514678400,860716800,3/1,,1,86400,,,1530316800,10588000256,1577750400,14,6826999808,0.51011,5.0,1.44,2,7.0058665,,0.54689,0.54689,0.275,buy,2.1,0.14224,0.74982,-0.037,10.192,,Consumer Defensive,5.0,1885170048,0.0159,29925765,1531440000,20766999,0.015800001,4.26,75.0,59.0,66.59,65.0,,,1430000000,0.756,13900000256,19385999360,5.567,,
MRNS,1.2881355,0.18035269,,,,3.468958,,,1.111,,,7.14,13.317,1534291200,,,,-24666000,0.0,-8.898,,219475088,USD,,32666402,-0.96,-7.4375,-10804750,21.0,,,0.0,,0.01135,0.71715,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-24412000,1577750400,6,-19480000,0.0,,,2,6.426643,,0.0,0.0,13.025,buy,1.7,-0.43858,-0.79636,,,,Healthcare,,40525000,0.0916,3711125,1531440000,4303127,0.098900005,6.71,22.0,13.0,17.17,17.0,,,46369000,1.144,0,,-0.738,,
MRO,0.9158547,0.18035269,,,1.0,3.091192,,2.0,14.206,,7.0,21.51,1.51,1534291200,45.31,,,2988999936,0.54714,7.462,4.083,22305210368,USD,,850542996,1.19,18.07563,1214000000,2300.0,,,0.84843004,3577000000,0.00257,0.83103997,Oil & Gas E&P,,,1514678400,1309478400,10000/5965,,1,86400,,,1530316800,-175000000,1577750400,29,2480999936,0.0025600002,3.0,-0.21,2,1.514149,,-0.03203,-0.03203,1.391,buy,2.3,0.00037999998,-0.01426,0.542,6.416,,Energy,3.0,854147968,0.014099999,12050772,1531440000,14521045,0.015800001,1.11,29.0,9.0,24.02,24.2,,,1667000064,1.952,5496999936,5463000064,-0.206,,
MRVL,0.16872203,0.18035269,,,10.0,1.072005,,7.0,8.573,,9.0,20.68,5.506,1534291200,,0.181,0.206,629552000,0.2579,13.571,3.5,8543604224,USD,,446740634,1.5,13.786667,416898368,3749.0,,,0.61125,1461940000,0.04275,0.85092,Semiconductors,,,1517616000,1153785600,2/1,,1,86400,,,1525478400,462161984,1580688000,22,565710976,0.22284001,8.0,1.22,2,2.4122245,,0.22237,0.22237,4.968,buy,2.1,0.07157,0.112069994,0.056,4.918,,Technology,1.0,653732992,0.0199,13054748,1531440000,22657153,0.033099998,1.79,34.0,21.0,27.45,27.5,,,1879310976,3.759,0,2441092096,1.059,,
MS,0.09824014,0.18035269,,,1.0,1.558884,,8.0,40.345,,6.0,48.83,1.792,1534291200,363.136,0.498,0.387,,0.0,,-3.847,-155366866944,USD,,1227703831,5.18,9.426641,,58010.0,,,0.89602,34061000000,0.24531001,0.61744,Capital Markets,,,1514678400,948931200,2/1,,1,86400,,,1530316800,6999000064,1577750400,22,9573000192,0.34774,5.0,0.6,2,1.210311,,0.18642999,0.18642999,1.636,buy,2.2,0.008880001,0.09498,0.116,23.116,,Financial Services,3.0,1744790016,0.0067000003,11623579,1531440000,10891136,0.0098,1.31,72.0,50.0,59.91,60.0,,,544748011520,312.214,292346003456,40384000000,3.927,,
MSFT,0.52085304,0.18035269,,,1.0,1.249269,,1.0,10.775,,3.0,112.33,2.901,1534291200,105.791,0.108,0.1,44957999104,0.40737,18.068,7.36,812295913472,USD,,7561705777,4.91,22.877802,25094125568,131000.0,,,0.65247,72007000000,0.01392,0.7457,Software - Infrastructure,,,1530316800,1045526400,2/1,,1,86400,,,1530316800,16570999808,1593475200,33,43883999232,0.31767,1.0,2.11,2,10.425058,,0.15015,0.15015,2.738,buy,1.7,0.08607,0.19445999,0.175,14.332,,Technology,1.0,7668219904,0.0058,44633868,1531440000,47158592,0.0058999998,1.69,135.0,75.0,121.64,124.0,,,133669003264,17.432,87508000768,110360002560,2.13,,
MT,0.14156973,0.18035269,,,1.0,3.208866,,3.0,39.803,,3.0,30.21,1.384,1534291200,31.933,0.412,0.411,9159000064,0.122880004,4.816,0.592,44105428992,USD,,630531720,4.78,6.320083,-218624992,197108.0,,,0.12345,8009000000,0.0,0.0346,Steel,,,1514678400,1495411200,1/3,,1,86400,,,1530316800,5301000192,1577750400,6,5040000000,0.08451,2.0,4.81,2,0.75898796,,0.07112,0.07112,0.343,buy,1.6,0.04675,0.13582,0.16,73.215,,Basic Materials,1.0,1013000000,0.0038,3804437,1531440000,5032325,,1.85,47.0,37.46,43.95,45.11,,,2943000064,2.905,13518999552,74533003264,5.179,,
MTCH,1.1132479,0.18035269,,,2.0,0.031,,10.0,2.034,,8.0,50.05,1.536,1534291200,215.355,1.651,1.576,514620992,0.33181998,28.479,9.45,14655967232,USD,,50342075,1.72,29.098837,249848624,1300.0,,,0.77480006,1051162000,0.25002,0.96099997,Internet Content & Information,,,1514678400,,,,1,86400,,,1530316800,511988992,1577750400,13,411351008,0.30937,10.0,1.43,2,24.606688,,0.32942,0.32942,1.317,buy,2.4,0.13536,0.82998,0.361,5.674,,Technology,10.0,66974500,0.0945,26154991,1531440000,25521108,0.5116,8.01,56.0,42.0,50.23,52.0,,,309760992,1.119,1254264960,1550887936,1.733,,
