,1Year,1month,3month,6month,PostEarningsReturn,Underlying,accountsPayable,capitalExpenditures,capitalSurplus,cash,changeInCash,changeToAccountReceivables,changeToInventory,changeToLiabilities,changeToNetincome,changeToOperatingActivities,close,commonStock,costOfRevenue,deferredLongTermAssetCharges,deferredLongTermLiab,depreciation,discontinuedOperations,dividendsPaid,ebit,effectOfAccountingCharges,effectOfExchangeRate,epsActual,epsDifference,epsEstimate,extraordinaryItems,goodWill,grossProfit,incomeBeforeTax,incomeTaxExpense,intangibleAssets,interestExpense,inventory,investments,longTermDebt,longTermInvestments,maxAge,minorityInterest,minorityInterest_balance,netBorrowings,netIncome,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,netReceivables,netTangibleAssets,nonRecurring,open,operatingIncome,otherAssets,otherCashflowsFromFinancingActivities,otherCashflowsFromInvestingActivities,otherCurrentAssets,otherCurrentLiab,otherItems,otherLiab,otherOperatingExpenses,otherStockholderEquity,propertyPlantEquipment,quarter,researchDevelopment,retainedEarnings,sellingGeneralAdministrative,shortLongTermDebt,shortTermInvestments,surprisePercent,timestamp,totalAssets,totalCashFromFinancingActivities,totalCashFromOperatingActivities,totalCashflowsFromInvestingActivities,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalOperatingExpenses,totalOtherIncomeExpenseNet,totalRevenue,totalStockholderEquity,treasuryStock
1,0.19635424142385527,-0.03741771567155572,-0.03874985584131008,0.22844509948415626,0.03859756670524602,RGLD,2251000,5000,2186648000,98132000,9737000,-206000,435000,-673000,30750000,10209000,86.63,653000,19863000,,,42009000,,-15709000,40962000,,,0.41,-0.01,0.42,,,93883000,32573000,48360000,,-9034000,7359000,-17869000,493486000,2814066000,1,41987000,41987000,-50000000,-14765000,-14765000,-15787000,56651000,2257830000,,83.59,40962000,49855000,10000,-194000,,39324000,,194522000,,687000,,2017-12-31,,69842000,9555000,493486000,,-0.024,2017-11-02,3029400000,-65699000,75625000,-189000,165479000,41575000,729583000,72784000,-8389000,113746000,2257830000,687000
2,0.15092488789237657,-0.021796093377798975,-0.07770915216170693,-0.033082175653402435,-0.01434815221294551,RGLD,3008000,-1012000,2188251000,109376000,11244000,1490000,-5340000,719000,-59487000,8033000,80.96,653000,21345000,,,279043000,,-16364000,-193464000,,,0.48,0.05,0.43,,,94215000,-199977000,-45859000,,-8294000,12699000,-17869000,422273000,2535877000,1,41653000,41653000,-75000000,-153650000,-153650000,-154118000,28944000,2088752000,,82.67,-193464000,65725000,202000,-1157000,,40489000,,157272000,,21000,,2018-03-31,,-100173000,8100000,422273000,,0.116000004,2018-02-09,2753447000,-91162000,104575000,-2169000,151845000,43497000,623042000,309024000,-6513000,115560000,2088752000,21000
3,0.267461914343202,0.019537572254335167,-0.009101123595505634,0.037895727903966,-0.0024977306355062723,RGLD,9090000,-10800000,2192612000,88750000,-20626000,1439000,3388000,6112000,-1581000,-8867000,87.97,654000,22212000,,,42316000,,-16363000,36250000,,,0.43,0.0,0.43,,,93323000,28736000,4728000,,-8268000,9311000,-17869000,351027000,2539427000,1,39102000,39102000,-75000000,26652000,26652000,24008000,26396000,2102167000,,88.19,36250000,16782000,2049000,20342000,,42293000,,138337000,,-1201000,,2018-06-30,,-89898000,10909000,351027000,,0.0,2018-05-03,2682016000,-89314000,77015000,-8327000,125807000,51383000,540747000,79285000,-7514000,115535000,2102167000,-1201000
0,-0.1676283900750143,-0.06407137064071367,-0.026981450252950956,0.126953125,-0.08779946119780731,RGR,30841000,-2330000,27318000,45359000,1405000,2408000,-301000,-3647000,1874000,-215000,52.85,24092000,74603000,,,7373000,,-3991000,13317000,,,0.53,-0.31,0.84,,,30214000,13441000,4071000,,-30000,52169000,,,,1,,,,9370000,9370000,9370000,53154000,222508000,,51.25,13317000,32602000,-2482000,,,3748000,,691000,,,91642000,2017-09-30,,314693000,16897000,,,-0.36900002,2017-08-03,277528000,-15372000,19107000,-2330000,153284000,54329000,55020000,91500000,124000,104817000,222508000,-143595000
1,-0.19430894308943092,-0.09332113449222323,-0.14124783362218385,-0.16441821247892074,0.03859954689369359,RGR,8758000,-20391000,28329000,63487000,18128000,-6928000,12791000,1745000,1487000,17074000,51.5,24092000,85612000,,,8238000,,-3659000,13419000,,,0.56,-0.21,0.77,,,32618000,14323000,3974000,2612000,-56000,39714000,,,,1,,,,10349000,10349000,10349000,60082000,227537000,,46.95,13419000,11127000,-2482000,,,729000,,1492000,,,103795000,2017-12-31,,321323000,19199000,,,-0.273,2017-11-01,284318000,-3659000,42178000,-20391000,166784000,52677000,54169000,104811000,904000,118230000,230149000,-143595000
2,-0.04056795131845847,-0.13051470588235292,-0.057768924302788904,-0.06706114398422103,0.03531000261273929,RGR,28161000,-1402000,28737000,102667000,39180000,-1047000,13242000,3107000,760000,2189000,49.0,24110000,95339000,,,8172000,,-4012000,18596000,,,0.81,0.01,0.8,,,35820000,18901000,4637000,,-27000,26112000,,,,1,,,,14264000,14264000,14264000,61129000,238521000,,47.0,18596000,13273000,,,,14600000,,740000,,,97109000,2018-03-31,,329269000,17224000,,,0.012999999,2018-02-22,303275000,-4730000,45312000,-1402000,192893000,64014000,64754000,112563000,305000,131159000,238521000,-143595000
3,,,,,,RGR,28900000,-958000,30150000,131711000,29044000,10991000,2807000,-2396000,1043000,3281000,,24123000,91812000,,,8172000,,-5587000,19368000,,,0.86,0.03,0.83,,,36599000,20049000,4860000,,-22000,24013000,,,,1,,,,15189000,15189000,15189000,50138000,249431000,,,19368000,14321000,,,,8708000,,967000,,,89978000,2018-06-30,,338753000,17231000,,,0.036,,312758000,-5685000,35683000,-954000,208459000,62360000,63327000,109043000,681000,128411000,249431000,-143595000
0,1.8210211841390551,0.20582772231251445,1.101780655605018,1.21,0.007959000636771182,RH,,,,,,,,,,,104.7,,,,,,,,,,,0.65,0.18,0.47,,,,,,,,,,,,,,,,,,,,,,101.05,,,,,,,,,,,,2017-07-31,,,,,,0.383,2017-12-06,,,,,,,,,,,,
1,1.0526028890705916,-0.11389575244146366,-0.18951786482996125,0.051375122155521424,0.20278094784754322,RH,,,,,,,,,,,92.24,,,,,,,,,,,1.04,0.0,1.04,,,,,,,,,,,,,,,,,,,,,,87.38,,,,,,,,,,,,2017-10-31,,,,,,0.0,2018-03-28,,,,,,,,,,,,
2,,,,,,RH,,,,,,,,,,,,,,,,,,,,,,1.69,0.14,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-31,,,,,,0.09,,,,,,,,,,,,,
3,,,,,,RH,,,,,,,,,,,,,,,,,,,,,,1.33,0.31,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-30,,,,,,0.304,,,,,,,,,,,,,
0,,-0.2037193575655114,,,0.4378439157178065,ROKU,49171000,-2085000,34305000,66918000,-3251000,-28223000,-8368000,26673000,40932000,14897000,29.19,1000,74887000,,4975000,1824000,,,-7892000,,,-8.79,-7.0,-1.79,,1554000,49895000,-46177000,58000,2215000,-815000,35450000,,23043000,,1,,,-25446000,-46235000,-46235000,-46235000,84993000,-259742000,,24.75,-7892000,11415000,,-55000,2954000,30822000,,47406000,,,12807000,2017-09-30,28532000,-290279000,29255000,23043000,,-3.911,2017-11-09,225502000,869000,979000,-5099000,197511000,145491000,215940000,132674000,-38285000,124782000,-255973000,
1,,0.19896762083528863,0.32417724799170755,,-0.19492511079070177,ROKU,56413000,-2558000,435607000,177250000,110332000,-35652000,2710000,20297000,6270000,4081000,42.05,10000,114800000,,5403000,1453000,,,9494000,,,0.08,0.18,-0.1,,1382000,73461000,7112000,171000,2030000,-326000,32740000,,,,1,,,-25446000,6941000,6941000,6941000,120553000,148867000,,40.39,9494000,8832000,,-111000,3007000,34501000,,56360000,,,14736000,2017-12-31,31295000,-283338000,32672000,,,1.8,2018-02-22,371897000,106901000,6100000,-2669000,344917000,163258000,219618000,178767000,-2382000,188261000,152279000,
2,,0.12714776632302405,-0.2103304880717881,0.8655635987590484,-0.01733339454836099,ROKU,41148000,-3407000,445139000,160750000,-16500000,26986000,-5430000,-25950000,4759000,-10024000,35.46,10000,73464000,,,1656000,,,-6902000,,,-0.07,0.08,-0.15,,1382000,63112000,-6505000,129000,1892000,-51000,38062000,,,,1,,,,-6634000,-6634000,-6634000,110039000,190202000,,38.3,-6902000,3560000,,,1459000,37053000,,21280000,,,16835000,2018-03-31,34126000,-251673000,35888000,,,0.533,2018-05-10,360480000,1544000,-14637000,-3407000,336811000,145724000,167004000,143478000,397000,136576000,193476000,
3,,,,,,ROKU,32931000,-5606000,462901000,174167000,13417000,-17603000,-1369000,3563000,5650000,10452000,,11000,79058000,,,1950000,,,-132000,,,0.0,0.15,-0.15,,1382000,77752000,172000,-354000,1754000,-57000,39431000,,,,1,,,,526000,526000,526000,128363000,208629000,,,-132000,4540000,,,1539000,45318000,,19726000,,,20212000,2018-06-30,40196000,-251147000,37688000,,,1.0,,381668000,15854000,3169000,-5606000,353780000,150177000,169903000,156942000,304000,156810000,211765000,
0,0.2473594800206811,0.04790270538595176,0.08765376441038186,0.14986042078028183,0.003841498769796473,RTN,,,,,,,,,,,169.53,,,,,,,,,,,1.97,0.06,1.91,,,,,,,,,,,,,,,,,,,,,,169.09,,,,,,,,,,,,2017-09-30,,,,,,0.031,2017-07-27,,,,,,,,,,,,
1,0.3537030411449016,0.025088052018423124,0.1159086887276588,0.21067451683092298,-0.03946178248725767,RTN,1519000000,-220000000,,3103000000,792000000,1119000000,97000000,97000000,518000000,-491000000,181.86,3000000,5171000000,537000000,,78000000,-1000000,-231000000,870000000,,,2.03,0.01,2.02,,14871000000,1612000000,834000000,447000000,769000000,-48000000,594000000,-297000000,4750000000,,1,512000000,512000000,,393000000,393000000,387000000,6663000000,-5677000000,,189.69,870000000,1455000000,-5000000,22000000,,4187000000,,8287000000,,-7935000000,2439000000,2017-12-31,,17895000000,742000000,5050000000,297000000,0.005,2017-10-26,30860000000,-332000000,1623000000,-499000000,11326000000,7348000000,20385000000,5913000000,-36000000,6783000000,9963000000,-7935000000
2,0.33862684146506306,0.05755165234103887,0.04770719839213,0.16805236157792325,0.023696018052228613,RTN,,,,,,,,,,,202.84,,,,,,,,,,,2.19,0.08,2.11,,,,,,,,,,,,,,,,,,,,,,198.31,,,,,,,,,,,,2018-03-31,,,,,,0.038,2018-01-25,,,,,,,,,,,,
3,0.36971988975065706,-0.0066012737669099986,0.07875208238679376,0.13021632199714395,-0.012336534645845833,RTN,,,,,,,,,,,211.07,,,,,,,,,,,2.78,0.43,2.35,,,,,,,,,,,,,,,,,,,,,,213.78,,,,,,,,,,,,2018-06-30,,,,,,0.183,2018-04-26,,,,,,,,,,,,
0,0.12144420131291023,0.06052767718572172,0.17009132420091322,0.0029354207436398383,0.0077745775471300006,RTRX,7370000,-381000,465148000,98991000,9726000,-621000,-107000,3883000,16637000,-1129000,20.66,4000,925000,4848000,,4615000,,,-5047000,,440000,-0.46,-0.21,-0.25,,936000,39415000,-19017000,-1223000,179569000,-65000,4318000,1547000,44911000,,1,,,,-17794000,-17794000,-17794000,14543000,124015000,,20.21,-5047000,11949000,-2502000,,,44832000,,87175000,,-595000,2717000,2017-09-30,19610000,-160037000,24852000,44911000,204882000,-0.84,2017-08-10,520510000,5835000,5639000,-2188000,325339000,83904000,215990000,45387000,-13970000,40340000,304520000,-595000
1,0.37718340611353707,0.04127115146512583,0.23073170731707315,0.4400684931506851,-0.11407410773432544,RTRX,18938000,550000,471800000,99394000,403000,881000,-1387000,2231000,11270000,-1516000,22.51,4000,1174000,,,4468000,,,-5223000,,-1000,-0.45,-0.26,-0.19,,936000,41003000,-11038000,6580000,184817000,-333000,5351000,2837000,45077000,,1,,,,-17618000,-17618000,-17618000,13872000,107381000,,25.33,-5223000,5556000,969000,,,28712000,,96467000,,-1015000,3230000,2017-12-31,19576000,-177655000,26650000,45077000,201236000,-1.368,2017-11-08,520346000,1361000,-854000,-103000,325807000,85668000,227212000,47400000,-5815000,42177000,293134000,-1015000
2,0.12541410317084734,-0.04536330790847043,0.10862470862470874,0.002529510961214232,0.050830613776129296,RTRX,9423000,-39000,486717000,61117000,-38277000,886000,-593000,-9330000,5701000,2632000,25.02,4000,1613000,,,4348000,,,-14285000,,10000,-0.46,-0.01,-0.45,,936000,36819000,-18149000,229000,188556000,-358000,5142000,-12595000,45238000,15000000,1,,,,-18378000,-18378000,-18378000,12981000,109983000,,23.93,-14285000,6457000,-7566000,,,13500000,,99556000,,-1529000,3042000,2018-03-31,24636000,-185717000,26468000,45238000,202939000,-0.022,2018-02-28,500794000,-2702000,-14734000,-20851000,286803000,56525000,201319000,52717000,-3864000,38432000,299475000,-1529000
3,0.29460154241645253,0.0943068231203823,0.031967213114754145,0.031544448996313035,-0.056364447938772065,RTRX,7847000,-562000,497183000,89305000,28188000,545000,160000,6519000,7212000,490000,23.8,4000,1178000,,,4643000,,,-19401000,,-44000,-0.56,-0.21,-0.35,,936000,40159000,-22162000,167000,187485000,-199000,5388000,31641000,,15000000,1,,,,-22329000,-22329000,-22329000,12324000,99568000,,25.66,-19401000,5351000,-1081000,,,12979000,,99658000,,-1152000,3455000,2018-06-30,34460000,-208046000,25100000,45401000,166381000,-0.6,2018-05-02,491144000,3085000,-2760000,27907000,278917000,103497000,203155000,60738000,-2761000,41337000,287989000,-1152000
0,0.4296724470134874,0.07692307692307687,0.5081300813008129,0.33213644524236985,-0.051151440355111835,RUN,108689000,-227954000,684398000,216142000,4821000,-9748000,-10579000,36945000,-83651000,-850000,7.05,11000,118820000,,,34392000,,,-47740000,,,0.25,-0.1,0.35,,87543000,22471000,-65353000,14834000,15345000,-17707000,63323000,,851959000,388000,1,536165000,536165000,85844000,27782000,27782000,-80187000,84116000,651048000,,6.9,-47740000,36751000,152215000,,14036000,97405000,,886545000,,-3537000,3186202000,2017-09-30,3936000,73064000,65223000,1280480000,,-0.286,2017-08-08,3717753000,238484000,-5709000,-227954000,391524000,544091000,2427652000,189031000,-17613000,141291000,753936000,-3537000
1,0.18036072144288573,0.07678244972577697,-0.11958146487294474,0.17799999999999994,0.057724184717840965,RUN,,-164711000,684141000,,1538000,-360000,6525000,0,-96817000,-13794000,6.24,11000,0,,,34286000,,,0,,,0.25,-0.13,0.38,,,0,-83217000,0,,-28198000,,,1282016000,1917000,1,490073000,,88167000,0,28032000,-91420000,80204000,,,6.41,-56711000,35308000,46287000,,46692000,102034000,,877081000,,-4113000,,2017-12-31,3896000,131959000,76972000,1460988000,,-0.342,2017-11-09,,212003000,-45754000,-164711000,,,,0,-1285000,0,,-4113000
2,0.4152380952380952,0.32442067736185365,0.3658088235294117,0.09748892171344159,-0.09450296867479503,RUN,99695000,-164711000,693077000,203189000,1538000,-360000,6525000,-5526000,-96817000,-13794000,6.76,11000,119155000,,150905000,34286000,,,-56711000,,,0.25,0.09,0.16,,87543000,25208000,-83217000,8203000,13243000,-28198000,87902000,,1356183000,15897000,1,490073000,490073000,88167000,28032000,28032000,-91420000,122097000,833893000,,7.4,-56711000,181187000,124412000,,40139000,66978000,,882722000,,10825000,3343546000,2018-03-31,3896000,230766000,76972000,1534291000,,0.56200004,2018-03-07,4101231000,212003000,-45754000,-164711000,459815000,300288000,2676479000,201074000,-26506000,144363000,934679000,10825000
3,1.0061224489795917,0.1871980676328504,0.7743682310469313,0.603588907014682,0.15690810121012913,RUN,85104000,-185013000,704146000,215706000,27075000,-12684000,6598000,-31869000,-63956000,-8719000,11.5,11000,122037000,,163494000,35694000,,,-34969000,,,0.06,-0.22,0.28,,87543000,48501000,-67349000,4378000,12191000,-31872000,81304000,,1474438000,24257000,1,416834000,416834000,260939000,7409000,7409000,-71727000,123334000,858682000,,10.97,-34969000,199112000,11056000,,54549000,68430000,,900097000,,16084000,3492258000,2018-06-30,5052000,238175000,77367000,1772193000,,-0.786,2018-05-10,4299368000,277515000,-65427000,-185013000,484007000,322493000,2924118000,205507000,-32380000,170538000,958416000,16084000
0,0.5124217329832357,0.040433513964151624,0.12822058158806682,0.1773584905660377,-0.014934687273125722,RY,,,,,,,,,,,73.77,,,,,,,,,,,1.49,0.07,1.42,,,,,,,,,,,,,,,,,,,,,,75.27,,,,,,,,,,,,2017-04-30,,,,,,0.049000002,2017-02-24,,,,,,,,,,,,
1,0.15935721459658514,-0.01226468910439249,-0.07505341880341865,0.04354376977550101,0.005471575925712239,RY,,,,,,,,,,,69.64,,,,,,,,,,,1.49,0.03,1.46,,,,,,,,,,,,,,,,,,,,,,70.18,,,,,,,,,,,,2017-07-31,,,,,,0.021,2017-05-25,,,,,,,,,,,,
2,0.17071611253196917,-0.024766977363515297,0.05761732851985557,-0.023727006131698203,0.013291935826141733,RY,790928000000,-465000000,,26107000000,4105000000,,,0,207000000,-19569000000,74.22,17730000000,0,1732000000,,-296000000,,-1345000000,0,,102000000,1.51,0.04,1.47,,10977000000,10593000000,3541000000,704000000,4507000000,,,434000000,101404000000,91412000000,1,599000000,599000000,-1000000,2829000000,2757000000,2837000000,8475000000,51932000000,,73.32,3798000000,550910000000,11017000000,,93024000000,65756000000,,25360000000,1912000000,4354000000,2670000000,2017-10-31,,45359000000,4883000000,244476000000,253435000000,0.027,2017-08-23,1212853000000,8741000000,-4707000000,-31000000,552377000000,1011661000000,1138425000000,6795000000,-257000000,10593000000,67416000000,4327000000
3,0.17897428184689446,-0.004318557093865194,0.05803752193278444,0.13444283646888588,0.006484859651197879,RY,800020000000,-357000000,,31988000000,6081000000,,,0,551000000,11609000000,78.9,17647000000,0,,,396000000,,-1396000000,0,,-136000000,1.69,0.12,1.57,,10736000000,10494000000,4047000000,1035000000,4420000000,,,-5600000000,120810000000,92901000000,1,588000000,588000000,-1000000,3001000000,2929000000,3012000000,,51274000000,,78.58,4308000000,582812000000,10396000000,,74546000000,46783000000,,59649000000,1428000000,3026000000,2648000000,2018-01-31,,45764000000,4758000000,296499000000,297034000000,0.076,2017-11-29,1276275000000,8014000000,4160000000,-5957000000,582758000000,1022492000000,1202951000000,6186000000,-261000000,10494000000,66430000000,3019000000
0,0.05083260297984227,0.07149240393208234,0.054065934065934185,0.2983216025988089,-0.01724543265132848,SFM,,,,,,,,,,,23.57,,,,,,,,,,,0.23,0.05,0.18,,,,,,,,,,,,,,,,,,,,,,23.99,,,,,,,,,,,,2017-09-30,,,,,,0.278,2017-08-03,,,,,,,,,,,,
1,-0.14538043478260854,0.012339055793991527,-0.19940602460755197,-0.17018469656992075,0.08187544079084826,SFM,119034000,-40165000,620788000,19479000,587000,-6580000,-7327000,7575000,-10743000,1914000,20.48,132000,819489000,,,25944000,,,37084000,,,0.16,0.01,0.15,,368078000,324444000,31591000,-8108000,196205000,-5730000,229542000,,348000000,,1,,,-1114000,39699000,39699000,39699000,25893000,86411000,,21.41,37084000,4782000,-2190000,,454000,84339000,,157706000,134000,-784000,713031000,2017-12-31,,30558000,285654000,482727000,,0.067,2017-11-02,1581603000,-9846000,50598000,-40165000,299507000,299714000,930909000,1106849000,-5493000,1143933000,650694000,-784000
2,0.3519668737060042,-0.05499276410998555,0.2624456259062349,0.09426057813154598,-0.02363077225451026,SFM,,,,,,,,,,,25.51,,,,,,,,,,,0.5,0.01,0.49,,,,,,,,,,,,,,,,,,,,,,27.63,,,,,,,,,,,,2018-03-31,,,,,,0.02,2018-02-22,,,,,,,,,,,,
3,0.09617977528089883,0.025651808242220353,-0.12674543501611168,0.32051976177585284,-0.14253330673554204,SFM,,,,,,,,,,,21.15,,,,,,,,,,,0.32,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,,,,,,,2018-06-30,,,,,,0.0,2018-05-03,,,,,,,,,,,,
0,-0.16536622199848983,-0.039675644367217044,0.0012077294685990392,-0.04657849338700415,-0.05613006318816435,SHAK,,,,,,,,,,,31.35,,,,,,,,,,,0.17,0.02,0.15,,,,,,,,,,,,,,,,,,,,,,32.82,,,,,,,,,,,,2017-09-30,,,,,,0.133,2017-08-04,,,,,,,,,,,,
1,0.1756329113924049,0.13193174893357695,0.12032569360675516,0.1216787439613527,-0.03422647566953499,SHAK,,,,,,,,,,,35.9,,,,,,,,,,,0.1,0.04,0.06,,,,,,,,,,,,,,,,,,,,,,38.5,,,,,,,,,,,,2017-12-31,,,,,,0.667,2017-11-02,,,,,,,,,,,,
2,0.13401210787011553,-0.05459967882541872,0.08447368421052626,0.30000000000000004,-0.08030562341055773,SHAK,,,,,,,,,,,38.03,,,,,,,,,,,0.15,0.07,0.08,,,,,,,,,,,,,,,,,,,,,,38.5,,,,,,,,,,,,2018-03-31,,,,,,0.875,2018-02-16,,,,,,,,,,,,
3,0.3931824860417277,0.10487065951992536,0.10409874243129957,0.2489462592202316,0.16562525784390736,SHAK,,,,,,,,,,,55.95,,,,,,,,,,,0.29,0.11,0.18,,,,,,,,,,,,,,,,,,,,,,52.87,,,,,,,,,,,,2018-06-30,,,,,,0.611,2018-05-04,,,,,,,,,,,,
0,-0.16536622199848983,-0.039675644367217044,0.0012077294685990392,-0.04657849338700415,-0.05613006318816435,SHAK,,,,,,,,,,,31.35,,,,,,,,,,,0.17,0.02,0.15,,,,,,,,,,,,,,,,,,,,,,32.82,,,,,,,,,,,,2017-09-30,,,,,,0.133,2017-08-04,,,,,,,,,,,,
1,0.1756329113924049,0.13193174893357695,0.12032569360675516,0.1216787439613527,-0.03422647566953499,SHAK,,,,,,,,,,,35.9,,,,,,,,,,,0.1,0.04,0.06,,,,,,,,,,,,,,,,,,,,,,38.5,,,,,,,,,,,,2017-12-31,,,,,,0.667,2017-11-02,,,,,,,,,,,,
2,0.13401210787011553,-0.05459967882541872,0.08447368421052626,0.30000000000000004,-0.08030562341055773,SHAK,,,,,,,,,,,38.03,,,,,,,,,,,0.15,0.07,0.08,,,,,,,,,,,,,,,,,,,,,,38.5,,,,,,,,,,,,2018-03-31,,,,,,0.875,2018-02-16,,,,,,,,,,,,
3,0.3931824860417277,0.10487065951992536,0.10409874243129957,0.2489462592202316,0.16562525784390736,SHAK,,,,,,,,,,,55.95,,,,,,,,,,,0.29,0.11,0.18,,,,,,,,,,,,,,,,,,,,,,52.87,,,,,,,,,,,,2018-06-30,,,,,,0.611,2018-05-04,,,,,,,,,,,,
0,-0.16536622199848983,-0.039675644367217044,0.0012077294685990392,-0.04657849338700415,-0.05613006318816435,SHAK,,,,,,,,,,,31.35,,,,,,,,,,,0.17,0.02,0.15,,,,,,,,,,,,,,,,,,,,,,32.82,,,,,,,,,,,,2017-09-30,,,,,,0.133,2017-08-04,,,,,,,,,,,,
1,0.1756329113924049,0.13193174893357695,0.12032569360675516,0.1216787439613527,-0.03422647566953499,SHAK,,,,,,,,,,,35.9,,,,,,,,,,,0.1,0.04,0.06,,,,,,,,,,,,,,,,,,,,,,38.5,,,,,,,,,,,,2017-12-31,,,,,,0.667,2017-11-02,,,,,,,,,,,,
2,0.13401210787011553,-0.05459967882541872,0.08447368421052626,0.30000000000000004,-0.08030562341055773,SHAK,,,,,,,,,,,38.03,,,,,,,,,,,0.15,0.07,0.08,,,,,,,,,,,,,,,,,,,,,,38.5,,,,,,,,,,,,2018-03-31,,,,,,0.875,2018-02-16,,,,,,,,,,,,
3,0.3931824860417277,0.10487065951992536,0.10409874243129957,0.2489462592202316,0.16562525784390736,SHAK,,,,,,,,,,,55.95,,,,,,,,,,,0.29,0.11,0.18,,,,,,,,,,,,,,,,,,,,,,52.87,,,,,,,,,,,,2018-06-30,,,,,,0.611,2018-05-04,,,,,,,,,,,,
0,-0.16536622199848983,-0.039675644367217044,0.0012077294685990392,-0.04657849338700415,-0.05613006318816435,SHAK,,,,,,,,,,,31.35,,,,,,,,,,,0.17,0.02,0.15,,,,,,,,,,,,,,,,,,,,,,32.82,,,,,,,,,,,,2017-09-30,,,,,,0.133,2017-08-04,,,,,,,,,,,,
1,0.1756329113924049,0.13193174893357695,0.12032569360675516,0.1216787439613527,-0.03422647566953499,SHAK,,,,,,,,,,,35.9,,,,,,,,,,,0.1,0.04,0.06,,,,,,,,,,,,,,,,,,,,,,38.5,,,,,,,,,,,,2017-12-31,,,,,,0.667,2017-11-02,,,,,,,,,,,,
2,0.13401210787011553,-0.05459967882541872,0.08447368421052626,0.30000000000000004,-0.08030562341055773,SHAK,,,,,,,,,,,38.03,,,,,,,,,,,0.15,0.07,0.08,,,,,,,,,,,,,,,,,,,,,,38.5,,,,,,,,,,,,2018-03-31,,,,,,0.875,2018-02-16,,,,,,,,,,,,
3,0.3931824860417277,0.10487065951992536,0.10409874243129957,0.2489462592202316,0.16562525784390736,SHAK,,,,,,,,,,,55.95,,,,,,,,,,,0.29,0.11,0.18,,,,,,,,,,,,,,,,,,,,,,52.87,,,,,,,,,,,,2018-06-30,,,,,,0.611,2018-05-04,,,,,,,,,,,,
0,-0.16848635235732012,0.02367496563311433,-0.12403607371585423,-0.23142201834862397,-0.007338108555368152,SLB,9676000000,-762000000,,1690000000,-213000000,-643000000,65000000,205000000,113000000,456000000,66.53,12863000000,6797000000,,,956000000,,-693000000,804000000,,10000000,0.42,0.0,0.42,,25113000000,1108000000,677000000,121000000,10532000000,-142000000,4308000000,1065000000,15915000000,1665000000,1,437000000,437000000,-1688000000,545000000,545000000,556000000,9436000000,3928000000,,67.8,804000000,4007000000,19000000,-31000000,1218000000,2049000000,,4630000000,,-4460000000,12338000000,2017-09-30,189000000,35136000000,115000000,17204000000,3262000000,0.0,2017-07-21,73569000000,-2342000000,1898000000,221000000,19914000000,13014000000,33559000000,7101000000,-127000000,7905000000,39573000000,-8426000000
1,-0.2269894534995206,-0.05272433543839039,-0.030512550728994503,-0.138161411010155,-0.02115237500522668,SLB,4614000000,-1742000000,,1799000000,109000000,925000000,94000000,-204000000,3101000000,-240000000,63.15,12975000000,6955000000,,,906000000,,-692000000,923000000,,-2000000,0.48,0.04,0.44,,25118000000,1224000000,-2210000000,61000000,14146000000,-144000000,4046000000,-33000000,14875000000,1654000000,1,419000000,419000000,1023000000,-2254000000,-2254000000,-2271000000,8084000000,-2422000000,,63.57,923000000,996000000,12000000,-125000000,1278000000,6048000000,,4569000000,,-4274000000,11576000000,2017-12-31,192000000,32190000000,109000000,18199000000,3290000000,0.091000006,2017-10-20,71987000000,278000000,2251000000,-2418000000,18497000000,15282000000,34726000000,7256000000,-3133000000,8179000000,36842000000,-8323000000
2,-0.12700045724737086,0.20078616352201273,0.148421052631579,0.13241399762752093,0.0006544931184610128,SLB,8698000000,-694000000,,1865000000,66000000,-152000000,-81000000,-600000000,69000000,-112000000,76.42,12998000000,6802000000,,,874000000,,-692000000,744000000,,3000000,0.38,0.01,0.37,,25120000000,1027000000,643000000,113000000,9924000000,-143000000,4174000000,980000000,13526000000,1483000000,1,402000000,402000000,-144000000,525000000,525000000,530000000,8472000000,1880000000,,75.0,744000000,5340000000,19000000,35000000,1244000000,2911000000,,4431000000,,-4159000000,11556000000,2018-03-31,172000000,32022000000,111000000,18112000000,2300000000,0.027,2018-01-19,71478000000,-787000000,568000000,282000000,18055000000,16195000000,34152000000,7085000000,-101000000,7829000000,36924000000,-8096000000
3,-0.08106694560669458,0.03749630941836446,-0.07974335472044003,0.056842105263157805,-0.015052968628962377,SLB,8567000000,-714000000,,1461000000,-404000000,-132000000,10000000,-415000000,207000000,90000000,69.23,13030000000,7179000000,,,876000000,,-693000000,835000000,,-15000000,0.43,0.0,0.43,,25121000000,1124000000,547000000,106000000,9778000000,-144000000,4120000000,712000000,13865000000,1487000000,1,413000000,413000000,-415000000,430000000,430000000,441000000,8606000000,1585000000,,70.81,835000000,5366000000,-59000000,-55000000,1125000000,2763000000,,4328000000,,-4305000000,11504000000,2018-06-30,175000000,31760000000,114000000,17601000000,1588000000,0.0,2018-04-20,70156000000,-1264000000,987000000,-112000000,16900000000,15066000000,33259000000,7468000000,-288000000,8303000000,36484000000,-8306000000
