,1Year,1month,3month,6month,PostEarningsReturn,Underlying,accountsPayable,capitalExpenditures,capitalSurplus,cash,changeInCash,changeToAccountReceivables,changeToInventory,changeToLiabilities,changeToNetincome,changeToOperatingActivities,close,commonStock,costOfRevenue,deferredLongTermAssetCharges,deferredLongTermLiab,depreciation,discontinuedOperations,dividendsPaid,ebit,effectOfAccountingCharges,effectOfExchangeRate,epsActual,epsDifference,epsEstimate,extraordinaryItems,goodWill,grossProfit,incomeBeforeTax,incomeTaxExpense,intangibleAssets,interestExpense,inventory,investments,longTermDebt,longTermInvestments,maxAge,minorityInterest,minorityInterest_balance,netBorrowings,netIncome,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,netReceivables,netTangibleAssets,nonRecurring,open,operatingIncome,otherAssets,otherCashflowsFromFinancingActivities,otherCashflowsFromInvestingActivities,otherCurrentAssets,otherCurrentLiab,otherItems,otherLiab,otherOperatingExpenses,otherStockholderEquity,propertyPlantEquipment,quarter,researchDevelopment,retainedEarnings,sellingGeneralAdministrative,shortLongTermDebt,shortTermInvestments,surprisePercent,timestamp,totalAssets,totalCashFromFinancingActivities,totalCashFromOperatingActivities,totalCashflowsFromInvestingActivities,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalOperatingExpenses,totalOtherIncomeExpenseNet,totalRevenue,totalStockholderEquity,treasuryStock
3,1.1508360014229813,0.2167438116321192,0.29881847475832446,0.6669423766197959,0.06437310884706099,HFC,1243289000,-79938000,4192045000,979872000,198405000,15697000,-130196000,81490000,-70465000,-573000,64.48,2560000,3785205000,,254484000,110379000,,-58644000,506977000,,-1955000,1.45,-0.16,1.61,,2241047000,686031000,480360000,117447000,422712000,-32324000,1816872000,,2387759000,,1,563282000,563282000,4500000,345507000,344311000,362913000,843124000,3176602000,,61.0,506977000,254484000,-31220000,-59000,23966000,89533000,,934103000,,11913000,4660637000,2018-06-30,,3831696000,68675000,2387759000,,-0.099,2018-05-02,11281352000,-114004000,394361000,-79997000,3702472000,1555847000,4877709000,3964259000,-26617000,4471236000,5840361000,-2185940000
0,0.20794339191965294,0.0036032619002466237,0.09701492537313428,0.08956145768993218,0.03527375162788478,HIG,,-37000000,5191000000,333000000,-29000000,,,24000000,-304000000,210000000,54.82,4000000,3351000000,2766000000,,109000000,-3145000000,-85000000,323000000,,8000000,0.6,0.03,0.57,,567000000,1318000000,256000000,22000000,1635000000,-67000000,,348000000,4827000000,61547000000,1,,,87000000,234000000,234000000,234000000,3804000000,16666000000,,53.5,323000000,128070000000,-341000000,-58000000,23524000000,6753000000,,194558000000,,585000000,962000000,2017-09-30,,13434000000,995000000,5667000000,3756000000,0.053000003,2017-07-28,224211000000,-658000000,630000000,-9000000,31430000000,7593000000,206978000000,4346000000,-67000000,4669000000,17233000000,-1396000000
1,0.27930002302555845,0.007982583454281711,0.013498723093761544,0.14888337468982638,-0.006500564603093428,HIG,,-39000000,4379000000,180000000,48000000,,,0,-85000000,-421000000,55.2,4000000,3034000000,1164000000,,116000000,-3145000000,-90000000,500000000,,-5000000,0.81,0.04,0.77,,1290000000,1505000000,422000000,980000000,1309000000,-78000000,,41000000,4678000000,39691000000,1,,,-202000000,-3703000000,-3703000000,-558000000,3916000000,11565000000,,55.42,500000000,6563000000,-385000000,-220000000,169006000000,167791000000,,38719000000,,663000000,1034000000,2017-12-31,,9642000000,994000000,5256000000,2270000000,0.051999997,2017-10-27,225260000000,-677000000,712000000,-242000000,175373000000,168369000000,211766000000,4039000000,-78000000,4539000000,13494000000,-531000000
2,0.1336875664187036,-0.030886627906976716,-0.036140224069389215,-0.05156472261735412,0.011927088835990323,HIG,,-39000000,4363000000,228000000,48000000,,,0,-85000000,-421000000,53.98,4000000,3037000000,1215000000,,116000000,169000000,-90000000,603000000,,-5000000,1.27,0.19,1.08,,1290000000,1646000000,519000000,91000000,1350000000,-72000000,,41000000,4755000000,38814000000,1,,,-202000000,597000000,597000000,428000000,3994000000,11166000000,,54.07,603000000,6985000000,-385000000,-220000000,160602000000,159678000000,,38440000000,,-239000000,1018000000,2018-03-31,,10156000000,1025000000,5405000000,2385000000,0.176,2018-02-09,216666000000,-677000000,712000000,-242000000,167209000000,160328000000,203523000000,4080000000,-84000000,4683000000,13143000000,-1380000000
3,0.08501351070463525,0.009085636961144505,-0.10753975038468111,-0.04883381924198249,0.044585020391599194,HIG,,-20000000,4374000000,147000000,-81000000,,,0,-501000000,229000000,54.58,4000000,3082000000,1282000000,,121000000,148000000,-90000000,624000000,,-1000000,1.13,0.1,1.03,,1290000000,1698000000,537000000,103000000,1331000000,-70000000,,-917000000,4262000000,38826000000,1,,,-807000000,582000000,582000000,434000000,4001000000,10587000000,,53.99,624000000,6151000000,-53000000,-18000000,4720000000,5473000000,,37857000000,,-1353000000,1013000000,2018-06-30,,10649000000,1056000000,4899000000,3296000000,0.096999995,2018-04-27,60775000000,-950000000,558000000,35000000,12164000000,6110000000,48229000000,4156000000,-87000000,4780000000,12546000000,-2481000000
0,-0.0461711711711712,0.06407035175879416,0.22753623188405792,0.6041666666666667,-0.02148053951675962,HIMX,125553000,-10178000,107140000,141482000,-35724000,-23691000,14222000,11883000,2849000,2398000,8.29,107010000,146778000,6841000,,4672000,,-41281000,3396000,,99000,0.05,0.01,0.04,,28138000,50368000,3751000,621000,2427000,-145000,130112000,-1179000,,16341000,1,2631000,2631000,40000000,3684000,3684000,3130000,185881000,401956000,,9.0,3396000,8796000,-40041000,-16000,147202000,9983000,,3145000,,-1748000,69518000,2017-09-30,34989000,228997000,11983000,147000000,10124000,0.25,2017-08-03,758508000,-41322000,16872000,-11373000,633288000,320211000,323356000,193750000,355000,197146000,432521000,-10626000
1,0.39711664482306697,0.11623036649214646,0.32752179327521813,0.470344827586207,-0.01227009259181447,HIMX,139933000,-15712000,107400000,138023000,-3459000,-6138000,-8506000,14380000,-20391000,2177000,10.53,107010000,136499000,7688000,,5098000,,,4121000,,299000,0.14,0.0,0.14,,28138000,44582000,26819000,3957000,2179000,-170000,135200000,2453000,,13861000,1,1921000,1921000,,23549000,23549000,22862000,212847000,426331000,,11.08,4121000,38557000,105000,1013000,147000000,18167000,,6287000,,-1430000,57902000,2017-12-31,29516000,252546000,10790000,147000000,10879000,0.0,2017-11-09,802055000,105000,8296000,-12159000,661418000,337199000,343486000,176960000,22698000,181081000,456648000,-10308000
2,0.6383399209486165,-0.22523364485981312,-0.2127255460588794,0.01593137254901955,-0.01091581487699613,HIMX,134970000,-18550000,104533000,139806000,1783000,22171000,-15716000,-4963000,2113000,-3597000,8.2,107010000,126254000,8199000,,5098000,,,-3244000,,255000,-0.02,0.0,-0.02,,28138000,36597000,-4044000,-728000,3027000,-252000,147962000,21033000,,13027000,1,-2226000,-2226000,,-2829000,-2829000,-3316000,170163000,421752000,,7.7,-3244000,17259000,11000,-2449000,166609000,56441000,,4956000,,-322000,95953000,2018-03-31,30040000,250574000,9801000,147000000,11753000,0.0,2018-02-13,794058000,11000,2277000,-760000,636654000,338411000,343367000,166095000,-800000,162851000,452917000,-9200000
3,0.03539823008849541,-0.025000000000000133,-0.1279503105590063,-0.3377358490566038,-0.010021558461018877,HIMX,128862000,-17745000,106644000,114480000,-25326000,-9872000,2318000,-6108000,701000,2929000,6.95,107010000,139571000,7834000,,5180000,,,500000,,-278000,0.01,0.0,0.01,,28138000,41794000,1702000,306000,13525000,-265000,142077000,-584000,,12340000,1,-2895000,-2895000,,2046000,2046000,1396000,179134000,397026000,,7.12,500000,11954000,,-503000,165743000,67188000,,6808000,,-1497000,106041000,2018-06-30,30444000,235410000,10850000,147000000,12154000,0.0,2018-05-10,785652000,,-2806000,-22242000,613654000,343050000,349858000,180865000,1202000,181365000,438689000,-10375000
0,15.864864864864867,0.4085778781038376,-0.05454545454545445,-0.28767123287671226,-0.05264373348542203,HK,32911000,-118598000,1013141000,989347000,989326000,2968000,,-54698000,-419006000,-5322000,5.92,15000,32328000,,479000,35940000,,,-39771000,,,-0.06,-0.11,0.05,,,64625000,402287000,-17000000,,-19330000,,,408879000,,1,,,-336729000,419287000,419287000,419287000,114330000,1161988000,,5.77,-39771000,3852000,28689000,1174000,5904000,117929000,,7579000,29261000,,1043335000,2017-09-30,,148832000,39195000,817758000,,-2.2,2017-08-03,2162624000,-308040000,-20421000,1317787000,1115437000,584178000,1000636000,136724000,442058000,96953000,1161988000,
1,-0.26725082146768897,0.10578512396694228,0.037209302325581506,0.024502297090352343,0.013363227812167158,HK,35688000,-295104000,,,-41996000,65216000,,-37642000,-3615000,1543000,6.78,,10198000,,,15991000,,,0,,,-0.12,-0.07,-0.05,,,15079000,-2598000,0,,-7289000,,,,,1,,,206000000,0,-2598000,-2598000,42602000,,,6.91,8230000,,-5846000,157000,795000,91833000,,,26848000,,,2017-12-31,,,15210000,,,-1.4,2017-11-10,,263634000,-12582000,-293048000,,,,0,-7289000,0,,
2,-0.25308641975308643,-0.24185463659147877,-0.1050295857988166,-0.0016501650165016146,-0.0684027268844004,HK,36446000,-295104000,1081105000,382075000,-41996000,-5213000,,-17547000,-3615000,108000,5.65,16000,15727000,,,15991000,,,8230000,,,-0.06,-0.03,-0.03,,,33528000,-2598000,0,,-7048000,,,612055000,,1,,,206000000,-2598000,-2598000,-2598000,47858000,1134225000,,5.9,8230000,26248000,-5846000,157000,13494000,93611000,,11738000,-5903000,,1424156000,2018-03-31,,53104000,15210000,612055000,,-1.0,2018-03-01,1898072000,263634000,-12582000,-293048000,447668000,140054000,763847000,41025000,-10828000,49255000,1134225000,
3,-0.1982116244411326,0.07171314741035872,-0.3266583229036296,-0.1446740858505564,-0.14152930249288714,HK,29656000,-343000000,1086037000,95870000,-286205000,5544000,,7765000,44390000,-1720000,4.67,16000,16452000,,,16096000,,,-3488000,,,0.15,0.2,-0.05,,,38963000,-16274000,0,,-10534000,,,612353000,,1,,,,-16274000,-16274000,-16274000,43132000,1122883000,,5.2,-3488000,3409000,-1142000,-2000,19420000,135258000,,27519000,12100000,,1784017000,2018-06-30,,36830000,14255000,612353000,,4.0,2018-05-03,1951809000,-1142000,56160000,-341223000,164383000,189054000,828926000,58903000,-12786000,55415000,1122883000,
0,-0.13203684749232336,-0.002646280505733456,-0.04180790960451963,-0.03882119580617727,-0.05546035580193679,HRL,,,,,,,,,,,32.09,,,,,,,,,,,0.41,0.01,0.4,,,,,,,,,,,,,,,,,,,,,,31.61,,,,,,,,,,,,2017-10-31,,,,,,0.025,2017-08-24,,,,,,,,,,,,
1,-0.06127037661607648,0.09760105159382193,-0.02850494473531129,-0.051405850610622084,0.03298296623257268,HRL,,,,,,,,,,,34.52,,,,,,,,,,,0.56,0.12,0.44,,,,,,,,,,,,,,,,,,,,,,34.48,,,,,,,,,,,,2018-01-31,,,,,,0.273,2017-11-21,,,,,,,,,,,,
2,-0.13085106382978728,-0.06468231253577561,-0.01328502415458932,-0.03684055408193343,0.009744291474678141,HRL,,,,,,,,,,,33.0,,,,,,,,,,,0.44,-0.01,0.45,,,,,,,,,,,,,,,,,,,,,,31.91,,,,,,,,,,,,2018-04-30,,,,,,-0.022,2018-02-22,,,,,,,,,,,,
3,0.0173246236864526,-0.009128630705394158,0.08545454545454545,0.07245508982035931,-0.0112297642778782,HRL,,,,,,,,,,,35.42,,,,,,,,,,,0.39,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,34.89,,,,,,,,,,,,2018-07-31,,,,,,0.0,2018-05-24,,,,,,,,,,,,
0,-0.03189763921427291,-0.025752629669931082,-0.00940438871473348,0.008636875704093105,-0.013493458102914965,HSY,,,,,,,,,,,106.0,,,,,,,,,,,1.33,0.03,1.3,,,,,,,,,,,,,,,,,,,,,,106.89,,,,,,,,,,,,2017-09-30,,,,,,0.023,2017-07-26,,,,,,,,,,,,
1,0.13338899906064094,0.003418961374976881,0.020103334899013614,0.011268392624324886,-0.054113267085870394,HSY,523229000,-60133000,,380179000,96255000,-9882000,-11266000,0,23701000,-10006000,102.87,931565000,1106437000,3023000,,73699000,,-134300000,328009000,,52000,1.03,-0.04,1.07,,821061000,833199000,260389000,78840000,369156000,-25826000,752836000,-6281000,2061023000,,1,17527000,,1078894000,181133000,181133000,181549000,588262000,-258652000,,107.47,328009000,254902000,-42500000,,,17723000,,484595000,,,2106697000,2017-12-31,,,505190000,2920480000,,-0.037,2017-10-26,5553726000,725905000,352057000,-981759000,2001910000,2076543000,4622161000,1611627000,-67620000,1939636000,931565000,
2,0.046079453873139276,-0.015877263402015895,0.053470829752697346,0.0442972077614765,-0.06129896315502772,HSY,,,,,,,,,,,103.77,,,,,,,,,,,1.41,0.01,1.4,,,,,,,,,,,,,,,,,,,,,,105.45,,,,,,,,,,,,2018-03-31,,,,,,0.0069999998,2018-02-01,,,,,,,,,,,,
3,-0.13756223492531794,-0.04346047653134266,-0.1520261082404133,-0.1427785923753665,-0.0026762313248704884,HSY,,,,,,,,,,,93.29,,,,,,,,,,,1.14,0.04,1.1,,,,,,,,,,,,,,,,,,,,,,93.01,,,,,,,,,,,,2018-06-30,,,,,,0.036,2018-04-26,,,,,,,,,,,,
0,1.0973772321428572,0.29069368131868134,0.35734922354640664,0.6553622550099099,0.07333799184048369,HTHT,,,,,,,,,,,80.89,,,,,,,,,,,0.2,0.03,0.17,,,,,,,,,,,,,,,,,,,,,,73.16,,,,,,,,,,,,2017-06-30,,,,,,0.176,2017-05-11,,,,,,,,,,,,
1,1.38129324743498,0.05798791476730636,0.31714398838590485,0.7882099982082063,0.09175129481428113,HTHT,656553000,-210235000,3779065000,3333108000,352733000,-7798000,5527000,34571000,37157000,83614000,109.39,205000,1290001000,236827000,,218081000,,-306343000,591344000,,-4677000,0.24,0.01,0.23,,2136710000,1083010000,630365000,158446000,1941717000,-34797000,27712000,-270992000,3583793000,1485610000,1,21216000,21216000,-22053000,470061000,470061000,471919000,346771000,2211532000,,105.6,591344000,643199000,10331000,14973000,750453000,1387964000,,2265750000,4679000,98063000,4478055000,2017-09-30,,2519957000,205286000,3716664000,107729000,0.043,2017-08-17,15779445000,-11142000,888479000,-519927000,5094154000,3618727000,9468270000,1781667000,39021000,2373011000,6289959000,-9268000
2,1.2381231671554254,-0.11021296440230055,0.06840877274848345,0.49842931937172774,-0.10761478222713082,HTHT,720854000,-370977000,3641310000,3547531000,88640000,-36160000,-3210000,47329000,181720000,-2633000,102.8,213000,1294924000,401162000,,215671000,,,306586000,,-65696000,0.13,-0.01,0.14,,2264759000,796300000,170258000,44465000,1773395000,-51457000,27217000,-3787663000,8181918000,6039743000,1,35501000,35501000,3754773000,128524000,128524000,125793000,471620000,2430420000,,111.58,306586000,877158000,2648000,-3712000,810392000,1223185000,,2618671000,-21246000,252499000,4654417000,2018-03-31,,2681883000,224578000,8527806000,110841000,-0.071,2017-11-29,21140594000,3757468000,420179000,-4023311000,5531122000,3835930000,14636519000,1784638000,-136328000,2091224000,6468574000,145168000
3,1.5590482806530046,0.03563396120326123,0.19369734283862594,0.3109430604982206,-0.10910010866111473,HTHT,810151000,-160555000,3667568000,4146471000,442203000,-13166000,-2950000,44117000,321387000,195090000,132.12,213000,1355978000,399424000,,223815000,,,636036000,,30552000,0.26,0.01,0.25,,2264758000,1165302000,503126000,163575000,1761672000,-58827000,30139000,-47601000,7984121000,5889394000,1,39460000,39460000,-544759000,338427000,338427000,339551000,444581000,2640084000,,133.0,636036000,885908000,-1741000,4660000,698289000,1329895000,,2656315000,-28072000,85754000,4676562000,2018-06-30,,3020310000,272604000,8274253000,108984000,0.04,2018-03-14,21468806000,-534541000,1140034000,-193842000,5990512000,4122396000,14762832000,1885244000,-132910000,2521280000,6666514000,-21577000
4,1.0600160042678048,0.16953130915423653,0.0856058476244026,0.2218003480461952,0.09291776367938712,HTHT,,,,,,,,,,,169.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.7,,,,,,,,,,,,,,,,,,,2018-05-15,,,,,,,,,,,,
0,-0.6981610653138872,0.154405820533549,0.11562499999999987,-0.27769347496206376,0.20733294528756754,HTZ,954000000,-545000000,2237000000,748000000,-393000000,-4000000,,6000000,27000000,111000000,17.57,1000000,2027000000,,,62000000,,,307000000,,7000000,1.42,0.07,1.35,,1083000000,545000000,143000000,50000000,3234000000,-176000000,,7000000,5003000000,,1,5000000,,-975000000,93000000,93000000,93000000,1524000000,-3451000000,,14.75,307000000,12376000000,-8000000,32000000,1029000000,197000000,,2406000000,,-150000000,831000000,2017-09-30,,-1122000000,238000000,15919000000,,0.051999997,2017-08-09,21344000000,-983000000,995000000,-412000000,3820000000,3576000000,20478000000,2265000000,-164000000,2572000000,866000000,-250000000
1,-0.28561228132809713,-0.24118316268486917,0.072922252010724,0.9039010466222648,-0.022745483988970857,HTZ,946000000,406000000,2243000000,1072000000,324000000,109000000,,-120000000,-760000000,-100000000,19.56,1000000,1932000000,,,58000000,,,-9000000,,2000000,-0.77,-0.17,-0.6,,1084000000,158000000,-178000000,-794000000,3242000000,-172000000,,7000000,14865000000,,1,5000000,,-1082000000,616000000,616000000,616000000,1365000000,-2806000000,,22.75,-9000000,11336000000,818000000,-232000000,432000000,160000000,,1647000000,,-118000000,840000000,2017-12-31,,-506000000,167000000,14865000000,,-0.283,2017-11-10,20058000000,-264000000,417000000,169000000,3556000000,2026000000,18538000000,2099000000,-169000000,2090000000,1520000000,-218000000
2,-0.03699999999999992,-0.19683069224353622,0.06585500830105162,0.11846689895470397,-0.05715841383994864,HTZ,1458000000,-1827000000,2250000000,1046000000,436000000,-107000000,,73000000,-20000000,-57000000,18.19,1000000,1877000000,,,58000000,,,-64000000,,8000000,-1.58,-0.32,-1.26,,1084000000,186000000,-231000000,-29000000,3204000000,-166000000,,-25000000,4432000000,,1,5000000,5000000,1894000000,-202000000,-202000000,-202000000,1332000000,-3155000000,,18.5,-64000000,12824000000,-17000000,-27000000,894000000,817000000,,1579000000,,-121000000,827000000,2018-03-31,,-897000000,250000000,16811000000,,-0.254,2018-02-28,22321000000,1877000000,401000000,-1850000000,4382000000,4045000000,21183000000,2127000000,-167000000,2063000000,1133000000,-221000000
3,0.47930574098798395,0.08255984367366875,0.04577630957999057,-0.06890756302521006,-0.2073617026912182,HTZ,1491000000,-2209000000,2253000000,685000000,-1019000000,-168000000,,81000000,-20000000,-22000000,18.01,1000000,2014000000,,,55000000,,,98000000,,-18000000,-0.19,0.05,-0.24,,1083000000,375000000,-86000000,-23000000,3200000000,-200000000,,-25000000,4431000000,,1,10000000,10000000,684000000,-63000000,-63000000,-63000000,1426000000,-3224000000,,20.0,98000000,14417000000,-21000000,25000000,236000000,835000000,,1527000000,,-135000000,802000000,2018-06-30,,-960000000,277000000,17364000000,,0.20799999,2018-05-08,22771000000,663000000,541000000,-2205000000,3269000000,3835000000,21702000000,2291000000,-184000000,2389000000,1059000000,-235000000
0,0.31667918858001487,0.09020217729393454,-0.02435629784272786,0.32765151515151514,0.028131250250358897,HUBS,4749000,-4017000,482964000,176743000,1121000,-9671000,,9789000,7028000,2293000,72.1,36000,19010000,,,2601000,,,-12126000,,689000,0.03,0.06,-0.03,,14950000,78716000,-15941000,-5358000,14928000,-5063000,,6441000,293563000,35669000,1,,,-269000,-10583000,-10583000,-10583000,48790000,178658000,,74.25,-12126000,9150000,-3166000,2000,11228000,118523000,,23591000,,83000,40601000,2017-09-30,18828000,-274547000,72014000,293563000,315130000,2.0,2017-08-03,686326000,1586000,7801000,-8955000,571028000,160636000,477790000,109852000,-3815000,97726000,208536000,83000
1,0.6656976744186047,0.011176470588235343,0.1920943134535369,0.22435897435897445,0.0034843240826108427,HUBS,4657000,-5187000,496461000,87680000,-89063000,-11670000,,17982000,10553000,-883000,86.25,38000,21056000,,,2754000,,,-9433000,,222000,0.12,0.05,0.07,,14950000,85485000,-13449000,-1914000,15072000,-5234000,,-97473000,298447000,34894000,1,,,-267000,-11535000,-11535000,-11535000,60676000,180338000,,87.15,-9433000,1464000,-1265000,1000,18100000,136880000,,25072000,,-57000,43294000,2017-12-31,22286000,-286082000,72632000,298447000,416663000,0.714,2017-11-02,712175000,1145000,13994000,-104424000,602501000,178296000,501815000,115974000,-4016000,106541000,210360000,-57000
2,0.6898954703832754,0.04021447721179627,0.20646766169154218,0.3876967095851216,0.061473261013878004,HUBS,5194000,-6239000,516934000,154031000,67215000,6863000,,11139000,15712000,-1562000,103.15,39000,22377000,,11228000,3135000,,,-11324000,,677000,0.15,0.04,0.11,,14950000,92179000,-14957000,491000,16147000,-5174000,,45114000,303355000,31800000,1,,,-212000,-15448000,-15448000,-15448000,54208000,190001000,,98.0,-11324000,12801000,,,18689000,148500000,,26152000,,-138000,47734000,2018-03-31,26352000,-295737000,77151000,303355000,375379000,0.36400002,2018-02-14,742975000,3557000,26722000,36259000,619543000,192370000,521877000,125880000,-3633000,114556000,221098000,-138000
3,0.6843235504652829,0.04904146232724038,0.31820728291316525,0.4217522658610273,-0.025830105869458036,HUBS,5716000,-5071000,542543000,98426000,-55948000,-218000,,6007000,19156000,-3702000,114.65,39000,24851000,,13293000,3077000,,,-14052000,,-1675000,0.18,0.02,0.16,,14950000,97725000,-17813000,412000,17689000,-5326000,,-63106000,308409000,20075000,1,,,-205000,-18225000,-18225000,-18225000,53496000,195000000,,120.55,-14052000,15776000,,,20395000,151906000,,30528000,,-714000,49311000,2018-06-30,28485000,-314229000,83292000,308409000,451830000,0.125,2018-05-11,764821000,3593000,13501000,-71367000,647020000,198245000,537182000,136628000,-3761000,122576000,227639000,-714000
0,0.3481130973244537,-0.034233103159656775,0.022916666666666696,0.1625692695214107,0.04374876424472069,HUM,9847000000,-143000000,2641000000,9865000000,1726000000,1508000000,,91000000,24000000,621000000,241.09,33000000,10642000000,,,120000000,,-58000000,982000000,,,3.39,0.12,3.27,,3281000000,2640000000,799000000,300000000,227000000,-59000000,,-554000000,3977000000,2716000000,1,,,3000000,499000000,499000000,499000000,922000000,7703000000,,238.0,982000000,1987000000,-150000000,,3776000000,3447000000,,3350000000,,12000000,1560000000,2017-09-30,,13542000000,1564000000,5101000000,8622000000,0.037,2017-08-02,32956000000,-439000000,2863000000,-698000000,23185000000,14418000000,21745000000,12300000000,-183000000,13282000000,11211000000,-5005000000
1,0.4653821965582301,0.065782361012932,0.005294948227172913,0.11052859618717492,-0.051352845760381315,HUM,8737000000,-150000000,2445000000,4042000000,-5823000000,48000000,,-3069000000,302000000,-504000000,243.48,33000000,10639000000,217000000,,-159000000,,-58000000,601000000,,,2.06,0.06,2.0,,3281000000,2550000000,490000000,306000000,329000000,-76000000,,-996000000,4770000000,2745000000,1,,,-36000000,184000000,184000000,184000000,854000000,6335000000,,252.86,601000000,1837000000,-108000000,,2949000000,378000000,,3160000000,,19000000,1584000000,2017-12-31,,13670000000,1849000000,5061000000,9557000000,0.03,2017-11-08,27178000000,-1747000000,-2911000000,-1165000000,17402000000,9406000000,17336000000,12588000000,-111000000,13189000000,9842000000,-6306000000
2,0.36977655621723415,0.040881841036549904,0.0484241692313685,0.07811874048553791,-0.015804980506559336,HUM,11227000000,-134000000,2626000000,8855000000,4813000000,-422000000,,3328000000,148000000,14000000,264.9,33000000,11670000000,,,127000000,,-57000000,772000000,,,3.36,0.17,3.19,,3760000000,2609000000,707000000,216000000,276000000,-53000000,,-102000000,4772000000,2361000000,1,,,228000000,491000000,491000000,491000000,1276000000,6045000000,,263.0,772000000,1529000000,1401000000,,4059000000,3706000000,,3145000000,,-154000000,1595000000,2018-03-31,,14086000000,1749000000,5294000000,9742000000,0.053000003,2018-02-07,33453000000,1532000000,3686000000,-405000000,23932000000,15455000000,23372000000,13507000000,-65000000,14279000000,10081000000,-6664000000
3,0.32152930115951106,0.04503133076078858,0.04569768677601038,0.13986176004942652,-0.02580522698008221,HUM,11920000000,-138000000,2672000000,8052000000,-24000000,-197000000,,-76000000,407000000,-582000000,287.67,33000000,11536000000,,,130000000,,-69000000,862000000,,,3.96,0.18,3.78,,3895000000,2723000000,19000000,-174000000,284000000,-53000000,,441000000,4773000000,379000000,1,,,-52000000,193000000,193000000,193000000,1471000000,6032000000,,288.0,862000000,1222000000,114000000,,7877000000,6324000000,,518000000,,-176000000,1626000000,2018-06-30,,14211000000,1761000000,5245000000,9464000000,0.048,2018-05-02,34270000000,-17000000,-125000000,118000000,26864000000,18768000000,24059000000,13397000000,-843000000,14259000000,10211000000,-6705000000
0,0.7020484171322161,0.08208366219415941,0.08939213349225272,0.2753488372093025,-0.01580624710425518,HUN,891000000,-58000000,3683000000,440000000,117000000,-28000000,19000000,16000000,115000000,8000000,26.99,3000000,1695000000,268000000,,80000000,63000000,-30000000,236000000,,4000000,0.67,0.16,0.51,,139000000,474000000,151000000,35000000,56000000,-39000000,1084000000,,2846000000,255000000,1,480000000,480000000,-613000000,147000000,147000000,116000000,1247000000,1916000000,,27.95,236000000,731000000,-125000000,-53000000,2949000000,1652000000,,1456000000,5000000,-1377000000,3035000000,2017-09-30,35000000,-48000000,198000000,2875000000,,0.314,2017-07-27,9983000000,-125000000,349000000,-111000000,5767000000,3090000000,7392000000,1933000000,-85000000,2169000000,2111000000,-1527000000
1,0.7995169082125606,0.0891812865497077,0.10616184112843352,0.20306822769479216,0.04141242420918226,HUN,964000000,-123000000,3889000000,470000000,82000000,-35000000,14000000,59000000,100000000,8000000,31.06,3000000,1694000000,208000000,233000000,69000000,57000000,-30000000,268000000,,6000000,0.76,0.1,0.66,,140000000,509000000,216000000,-14000000,56000000,-31000000,1073000000,,2258000000,266000000,1,751000000,751000000,-613000000,246000000,246000000,230000000,1283000000,2424000000,,30.2,268000000,705000000,-26000000,-111000000,3093000000,1769000000,,1350000000,-9000000,-1283000000,3098000000,2017-12-31,35000000,161000000,215000000,2298000000,,0.152,2017-10-27,10244000000,-170000000,476000000,-230000000,5979000000,3265000000,6873000000,1935000000,-52000000,2203000000,2620000000,-1433000000
2,0.4822064056939501,-0.042528735632183845,0.08463541666666674,0.2732136033626289,0.009558017806105362,HUN,993000000,-55000000,3939000000,444000000,195000000,-104000000,-105000000,36000000,258000000,-40000000,33.64,3000000,1755000000,212000000,,82000000,114000000,-39000000,298000000,,16000000,0.96,0.16,0.8,,141000000,540000000,289000000,53000000,55000000,-27000000,1203000000,,2299000000,284000000,1,859000000,859000000,-14000000,274000000,274000000,236000000,1407000000,2714000000,,34.71,298000000,721000000,-20000000,-67000000,3262000000,1735000000,,1352000000,12000000,-1224000000,3117000000,2018-03-31,38000000,393000000,192000000,2335000000,,0.2,2018-02-23,10703000000,-86000000,401000000,-136000000,6385000000,3283000000,6934000000,1997000000,-9000000,2295000000,2910000000,-1425000000
3,0.20185708518369005,0.053432413305024795,-0.1393466319745592,-0.0010067114093960106,-0.025171396991146386,HUN,993000000,-54000000,3977000000,408000000,-151000000,10000000,-2000000,14000000,-206000000,-74000000,29.03,3000000,1849000000,299000000,,83000000,334000000,-39000000,301000000,,-35000000,1.01,0.17,0.84,,393000000,555000000,293000000,4000000,118000000,-29000000,1178000000,,2311000000,296000000,1,1006000000,1006000000,297000000,414000000,414000000,289000000,1377000000,2553000000,,30.0,301000000,860000000,-16000000,-95000000,3351000000,1585000000,,1378000000,9000000,-1352000000,3014000000,2018-06-30,38000000,724000000,207000000,2566000000,,0.202,2018-05-01,11054000000,150000000,239000000,-505000000,6373000000,3295000000,6984000000,2103000000,-8000000,2404000000,3064000000,-1640000000
