,1Year,1month,3month,6month,PostEarningsReturn,Underlying,accountsPayable,capitalExpenditures,capitalSurplus,cash,changeInCash,changeToAccountReceivables,changeToInventory,changeToLiabilities,changeToNetincome,changeToOperatingActivities,close,commonStock,costOfRevenue,deferredLongTermAssetCharges,deferredLongTermLiab,depreciation,discontinuedOperations,dividendsPaid,ebit,effectOfAccountingCharges,effectOfExchangeRate,epsActual,epsDifference,epsEstimate,extraordinaryItems,goodWill,grossProfit,incomeBeforeTax,incomeTaxExpense,intangibleAssets,interestExpense,inventory,investments,longTermDebt,longTermInvestments,maxAge,minorityInterest,minorityInterest_balance,netBorrowings,netIncome,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,netReceivables,netTangibleAssets,nonRecurring,open,operatingIncome,otherAssets,otherCashflowsFromFinancingActivities,otherCashflowsFromInvestingActivities,otherCurrentAssets,otherCurrentLiab,otherItems,otherLiab,otherOperatingExpenses,otherStockholderEquity,propertyPlantEquipment,quarter,researchDevelopment,retainedEarnings,sellingGeneralAdministrative,shortLongTermDebt,shortTermInvestments,surprisePercent,timestamp,totalAssets,totalCashFromFinancingActivities,totalCashFromOperatingActivities,totalCashflowsFromInvestingActivities,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalOperatingExpenses,totalOtherIncomeExpenseNet,totalRevenue,totalStockholderEquity,treasuryStock
1,,,,,,TAL,55557044,,357167852,1126642148,,,,0,,,,180826,221101762,20691570,,,,,44954586,,,0.07,0.01,0.06,,285018179,212163406,51006064,11388652,39600719,-3906460,5559978,,253970097,423450302,1,19461491,19461491,,40661837,40661837,39617412,18357389,640760348,,,44954586,178805467,,,2164377,1102990428,,24037925,-593506,74052205,230020719,2017-11-30,,533978363,167802326,253970097,184326187,0.16700001,,2603533034,,,,1446637648,1340684275,1618692297,388310582,6051478,433265168,965379246,74052205
2,,,,,,TAL,57605414,,884716838,711519091,,,,0,,,,188958,246679935,17361013,,,,,66875817,,,0.12,0.03,0.09,,291382129,257417766,77179725,8711295,43504780,-3638991,5271710,,236075000,597605775,1,19715611,19715611,,69538662,69538662,68468430,51585293,1285860878,,,66875817,212794403,,,76425397,870246839,,44633641,-148556,132324966,247265848,2018-02-28,,603517025,190690505,236075000,787390754,0.333,,3054559080,,,,1662006145,1133387041,1414095682,437221884,10303908,504097701,1620747787,132324966
3,,,,,,TAL,64014000,,900801000,924376000,,,,0,,,,190000,261082000,15619000,,,,,74989000,,,0.11,0.03,0.08,,289449000,289567000,83603000,17332000,61436000,-3865000,4507000,,235375000,776003000,1,19996000,19996000,,66800000,66800000,66271000,28688000,1447921000,,,74989000,197711000,,,2395000,1449778000,,17301000,-5080000,219247000,262465000,2018-05-31,,678568000,219658000,235375000,1004780000,0.375,,3811127000,,,,2224063000,1739649000,1992325000,475660000,8614000,550649000,1798806000,219247000
0,0.5568204513680848,0.02836411609498679,-0.010158730158730145,-0.005105296745373189,0.044535424743031564,TCBI,19081257000,-4862000,959251000,2473153000,231518000,,,0,-100887000,8922000,81.5,496000,0,,,7278000,,-2438000,0,,,1.12,0.0,1.12,,,203364000,88534000,29850000,96787000,,18131000,94871000,394721000,24224000,1,,,-578728000,58684000,56246000,58684000,,1989206000,,82.55,94737000,20287762000,1788308000,495000,1451929000,1200000,,153351000,14670000,429000,23882000,2017-09-30,,1048195000,93957000,3002265000,,0.0,2017-07-20,24400998000,1207142000,-48650000,-926974000,3968343000,21694563000,22242635000,108627000,-6203000,203364000,2008363000,421000
1,0.4955595026642985,0.026203534430225606,0.03312883435582825,0.14045780847893807,0.03271319740630257,TCBI,19123180000,-3209000,961305000,2708291000,404438000,,,0,-18321000,1855000,87.0,496000,0,27701000,,8247000,,-2437000,0,,,1.19,0.04,1.15,,15094000,228023000,94885000,50143000,89273000,,11742000,710000,394812000,23511000,1,,,581544000,44742000,42305000,44742000,,2033681000,,85.4,108032000,20517458000,41615000,256000,1668381000,1300000,,163535000,19266000,428000,25176000,2017-12-31,,1090500000,100725000,3577229000,,0.035,2017-10-19,25075645000,620722000,-9356000,-206928000,4405133000,22314577000,22872924000,119991000,-13147000,228023000,2052721000,420000
2,0.26940346375881985,0.06684636118598375,0.1386651323360184,0.20891875381795977,0.007049374610228948,TCBI,18764533000,-4441000,962553000,2446170000,-454421000,,,0,-72024000,-13757000,99.65,497000,0,,,8240000,,-2438000,0,,,1.38,0.03,1.35,,,218247000,91287000,19342000,95483000,,9558000,-1692000,394902000,23429000,1,,,-329500000,71945000,69507000,71945000,,2104507000,,102.9,99545000,20242312000,-359355000,184000,1587311000,1400000,,157338000,16091000,462000,27564000,2018-03-31,,1159925000,102611000,3247273000,,0.022,2018-01-25,24449147000,-691293000,5324000,231548000,4060359000,21623478000,22175718000,118702000,-8258000,218247000,2123429000,454000
3,0.14022842639593902,-0.04769475357710651,-0.08269525267993882,0.054577464788732266,0.07398871868032326,TCBI,20334871000,-771000,963732000,3459994000,1011624000,,,0,-144471000,-532000,96.75,502000,0,,,7974000,,-2437000,0,,,1.38,-0.01,1.39,,,221991000,89860000,18424000,101581000,,9526000,362000,394992000,22408000,1,,,1685309000,71436000,68999000,71436000,,2174725000,,94.8,96293000,22282683000,1569388000,32000,1857803000,1500000,,149384000,16905000,380000,26175000,2018-06-30,,1228924000,108793000,4941357000,,-0.0069999998,2018-04-19,27781910000,3252260000,-174223000,-2066413000,5349063000,24894004000,25438380000,125698000,-6433000,221991000,2193530000,372000
0,0.6687757038911737,-0.08815903197925667,-0.13168724279835387,0.08987603305785119,0.11535776953378415,TCX,5946691,-2859036,1602181,12547059,-2598920,533900,-642738,-2068000,-1796208,2311341,59.2,15284633,63527457,,,2735534,,,5917087,,,0.33,-0.15,0.48,,87486243,21481027,5262633,1823367,60562113,-864482,2949172,,63137229,,1,1123738,1123738,-4572640,3439266,3439266,3439266,14506750,-99350403,,57.0,5917087,23791150,-16463,,107232063,148536143,,50405473,,322035,22232870,2017-09-30,1910147,31489104,10430759,81427082,,-0.312,2017-08-09,346020309,-4637994,7282408,-5243334,151947933,182655916,296198618,79091397,-654454,85008484,48697953,322035
1,1.016750418760469,0.05892700087950753,0.12313432835820892,0.022071307300509435,-0.044149784612929864,TCX,7026282,-3473767,2166768,18049164,5502105,1339690,4926,-1753747,416848,1602005,57.6,15368161,63036811,,,2956376,,,11109246,,,0.49,-0.13,0.62,,90053483,27584083,10166619,-1032734,58414178,-864652,2944246,,58634174,,1,1136390,1136390,-4572194,11199353,11199353,11199353,15379977,-88256927,,58.0,11109246,23700931,-4125,,103302472,145657075,,52108516,,,24620298,2017-12-31,1855335,42675805,11175626,76924027,,-0.21,2017-11-10,350650335,-4546664,14080602,-4031833,153861445,178560521,289303211,79511648,-942627,90620894,60210734,
2,0.15682062298603672,-0.02268602540834841,-0.10548172757475083,0.004664179104477695,0.06122523883195147,TCX,9343179,-5116854,2547140,16587886,-1461278,-309036,45863,-7465757,292909,9342501,57.25,15426104,71546307,,1378336,3075477,,,5695519,,,0.35,-0.23,0.58,,90053483,24249384,4926610,1182918,56047310,-895962,2898383,,54127120,,1,,,-4571843,3743692,3743692,3743692,15310203,-80691285,,53.85,5695519,22023463,-4125,,95040559,136189962,,49603310,,17425,28688762,2018-03-31,2094689,47418839,12896199,72416973,,-0.397,2018-02-13,341360951,-4715835,9572783,-6318226,144547933,172221013,275951443,90100172,-768909,95795691,65409508,17425
3,0.0674897119341562,0.12586805555555536,0.18339416058394153,0.08083333333333331,-0.04736481192395589,TCX,7340000,-7319000,2931000,11161000,-5427000,471000,-350000,-795000,1000,-1096000,61.85,15548000,57202000,,1354000,3169000,,,5766000,,,0.34,-0.18,0.52,,90054000,23885000,4836000,1228000,53693000,-951000,3248000,,51012000,,1,,,-3753000,3608000,3608000,3608000,15351000,-74484000,,64.05,5766000,22055000,,,94754000,137745000,,49332000,,-243000,34538000,2018-06-30,2355000,51027000,12108000,68733000,,-0.346,2018-05-10,340282000,-3862000,5754000,-7319000,139942000,170675000,271019000,75321000,-930000,81087000,69263000,-243000
0,0.3122012578616351,0.007533320455862302,0.096258932324506,0.16872059153036068,-0.012928303560347404,TD,,,,,,,,,,,51.49,,,,,,,,,,,1.05,0.07,0.98,,,,,,,,,,,,,,,,,,,,,,53.55,,,,,,,,,,,,2017-04-30,,,,,,0.071,2017-03-02,,,,,,,,,,,,
1,0.08400646203554119,-0.027938741721854288,-0.1227119910347404,-0.006136267456622879,0.011010062522126813,TD,,,,,,,,,,,47.49,,,,,,,,,,,1.19,0.12,1.07,,,,,,,,,,,,,,,,,,,,,,48.02,,,,,,,,,,,,2017-07-31,,,,,,0.111999996,2017-05-25,,,,,,,,,,,,
2,0.14562890276538787,0.0009742790335152129,0.07289055973266478,-0.00233054962128576,0.0426812733602699,TD,886256000000,-305000000,214000000,3971000000,-142000000,,,0,886000000,-23632000000,53.61,20931000000,0,2497000000,,-116000000,,-1073000000,0,,78000000,1.07,-0.03,1.1,,16156000000,8692000000,3352000000,640000000,2618000000,,78000000,-23900000000,63749000000,229590000000,1,983000000,983000000,10203000000,2677000000,2627000000,2712000000,38657000000,50690000000,,52.94,3431000000,616637000000,37521000000,,22991000000,56282000000,,14914000000,1613000000,8006000000,5313000000,2017-10-31,,40489000000,3648000000,209166000000,181865000000,-0.027,2017-08-31,1278995000000,46011000000,-19964000000,-26267000000,408681000000,1125142000000,1203805000000,5261000000,-79000000,8692000000,69464000000,7830000000
3,0.22287390029325516,0.026912928759894372,0.13646096943741504,0.2192982456140351,-0.024975283576077235,TD,,-225000000,,,301000000,,,0,1050000000,-34947000000,56.94,,0,,,356000000,,-1199000000,0,,102000000,1.22,0.07,1.15,,,0,3662000000,0,,,,7478000000,,,1,992000000,,31000000,0,2846000000,2916000000,,,,57.61,3740000000,,25867000000,,,,,,1526000000,,,2018-01-31,,,3645000000,,,0.061,2017-11-30,,25013000000,-32067000000,7253000000,,,,0,0,0,,
0,0.013470653219771034,0.050921991057240934,0.11512371093596818,0.23144539707283274,0.004595773669852713,TDG,148761000,-15290000,1095319000,650561000,207301000,81175000,-12508000,0,-160675000,-11954000,285.7,561000,392646000,,,30497000,-30689000,,407937000,,767000,3.48,0.07,3.41,,5745338000,531239000,247463000,63316000,1717862000,-156603000,730681000,,11403351000,15809000,1,,,-21767000,153458000,90172000,184147000,636127000,-10414404000,,285.0,407937000,38176000,-56510000,57686000,77500000,96781000,,652520000,,-85143000,324924000,2017-09-30,,-3187220000,104898000,11793132000,,0.021,2017-08-08,9975661000,-70987000,292811000,-15290000,2133552000,870994000,12926865000,515948000,-160474000,923885000,-2951204000,-859864000
1,0.04480293308890926,0.0771469609918356,0.042395200819372425,0.17199259716224558,-0.07046779800801942,TDG,,,,,,,,,,,265.58,,,,,,,,,,,5.58,2.79,2.79,,,,,,,,,,,,,,,,,,,,,,264.03,,,,,,,,,,,,2017-12-31,,,,,,1.0,2017-11-09,,,,,,,,,,,,
2,0.3184402202877954,0.07984431268415104,0.05064590337993269,0.05794725588025651,-0.02110644799859447,TDG,151709000,-15594000,1143715000,1011007000,153145000,-75311000,-3829000,3804000,21335000,6171000,290.66,565000,396396000,,,30799000,-5562000,,413591000,,1521000,3.79,0.13,3.66,,5758705000,536674000,247187000,45347000,1700409000,-161266000,767232000,,11365844000,69062000,1,,,-18243000,196278000,196278000,201840000,644985000,-9768451000,,277.0,413591000,43941000,-1793000,57686000,,,,525335000,,6519000,352456000,2018-03-31,,-2684832000,105626000,11736357000,,0.036,2018-02-06,10394677000,-1021000,160873000,-8228000,2470104000,812835000,12704014000,519479000,-166404000,933070000,-2309337000,-768785000
3,0.2992745105986301,0.0647689906001927,0.010369389813414065,0.17424908424908425,-0.019593646420288234,TDG,155937000,-19213000,1171549000,1853373000,842366000,-6725000,-5655000,1348000,17821000,-6401000,314.35,567000,404477000,,,33745000,-145000,,447642000,,-5267000,4.01,-0.06,4.07,,6209247000,576185000,265541000,48150000,1715074000,-167577000,815251000,,12520163000,72867000,1,,,1154995000,217246000,217246000,217391000,658168000,-10022801000,,321.81,447642000,41412000,-7749000,,,,,565624000,,-23717000,380475000,2018-06-30,,-2471575000,109319000,12897466000,,-0.015,2018-05-01,11804477000,1161562000,237226000,-551155000,3385402000,817170000,13902957000,533020000,-182101000,980662000,-2098480000,-799021000
0,0.7102335928809789,-0.12393162393162394,0.23991935483870974,0.5609137055837563,-0.016393809775676383,TDOC,1852000,-744000,710010000,83119000,-326105000,-2000000,,303000,11162000,3702000,30.25,57000,16742000,,,6418000,,,-12238000,,97000,-0.55,-0.02,-0.53,,498549000,51908000,-31200000,130000,164570000,-8202000,,-58573000,371331000,,1,,,122488000,-31330000,-31330000,-31330000,26995000,-216340000,,30.95,-12238000,822000,235000,,,12935000,,21971000,,3906000,9627000,2017-09-30,9964000,-267194000,47764000,371331000,89758000,-0.038,2017-08-03,880924000,125403000,-11745000,-439860000,207356000,40843000,434145000,80888000,-18962000,68650000,446779000,3906000
1,0.8666666666666667,-0.11494252873563204,0.0181818181818183,0.23943661971830976,0.03978249338715018,TDOC,3884000,-590000,866330000,42817000,-40302000,-473000,,2316000,32611000,-4748000,32.05,61000,22716000,,,7402000,,,-21386000,,94000,-0.76,-0.26,-0.5,,498520000,54424000,-45037000,-654000,159811000,-7813000,,10342000,207370000,,1,,,-180249000,-44383000,-44383000,-44383000,27094000,-99428000,,30.1,-21386000,858000,-569000,,,,,17788000,,4089000,8963000,2017-12-31,10446000,-311577000,57962000,207370000,79489000,-0.52,2017-11-02,824391000,-41463000,-7275000,8342000,156239000,40330000,265488000,98526000,-23651000,77140000,558903000,4089000
2,0.7070938215102973,0.0332409972299168,0.0581560283687943,0.2495812395309882,0.07238300766275368,TDOC,3290000,-557000,882804000,65179000,22362000,-4738000,,-533000,11413000,-4404000,40.1,62000,26856000,,,8253000,,,-16881000,,63000,-0.39,0.04,-0.43,,498277000,62788000,-23965000,-103000,153493000,-4873000,,25000000,210432000,,1,,,279126000,-23862000,-23862000,-23862000,30701000,-100902000,,36.6,-16881000,827000,3555000,,,13464000,,18412000,,3441000,7995000,2018-03-31,12904000,-335439000,58512000,210432000,54555000,0.093,2018-02-28,817524000,12198000,-13871000,23972000,156932000,37812000,266656000,106525000,-7084000,89644000,550868000,3441000
3,0.701195219123506,0.06750000000000012,0.1763085399449038,0.29393939393939394,0.062413900388908934,TDOC,5545000,-1458000,1062362000,105804000,40625000,711000,,1904000,11035000,-263000,45.45,64000,27684000,,,8046000,,,-15886000,,-764000,-0.4,-0.03,-0.37,,745280000,66876000,-25057000,22000,264677000,-7230000,,30829000,402755000,,1,,,279126000,-25079000,-25079000,-25079000,38100000,-310576000,,43.1,-15886000,1059000,-3055000,,,16805000,,40754000,,-2528000,10034000,2018-06-30,14348000,-360517000,60368000,402755000,26559000,-0.081,2018-05-02,1199909000,284616000,-3646000,-239581000,178859000,57019000,500528000,110446000,-9171000,94560000,699381000,-2528000
0,0.30931034482758624,0.051800554016620426,0.13444876008365703,0.36730284479654296,-0.022101818319151124,TEAM,15812000,-2564000,451810000,305871000,61451000,-3719000,,23358000,35257000,3767000,37.14,22905000,40090000,200026000,,15287000,,,-22325000,,210000,0.12,0.03,0.09,,311967000,153728000,-21744000,-7750000,106547000,-9000,,-2189000,,,1,,,990494000,-13994000,-13994000,-13994000,43136000,510855000,,37.21,-22325000,209228000,-87700000,-132000,3707000,276364000,,66816000,,491877000,38944000,2017-09-30,94862000,-37223000,81191000,,307669000,0.333,2017-07-28,1343546000,877000,65249000,-4885000,676860000,347361000,414177000,216143000,581000,193818000,929369000,491877000
1,0.3864967275232518,0.14476678043230962,0.12587412587412583,0.2761572606214331,0.22030723463158924,TEAM,17226000,-4550000,453016000,310905000,5034000,-4668000,,28602000,95258000,-2624000,50.17,23121000,43164000,102980000,,15696000,,,-15256000,,-19000,0.13,0.01,0.12,,311996000,169462000,-14188000,51042000,92255000,-7000,,-60994000,,4200000,1,,,990494000,-65230000,-65230000,-65230000,48105000,459173000,,45.98,-15256000,110874000,-87700000,-3009000,2667000,297189000,,71498000,,489740000,37792000,2017-12-31,101324000,-102453000,83394000,,,0.083000004,2017-10-20,1306525000,1278000,72328000,-68553000,749408000,371603000,443101000,227882000,1068000,212626000,863424000,489740000
2,1.0441176470588238,0.18778038880581072,0.39874213836478,0.5333701047986763,-0.046571404416733166,TEAM,22619000,-5293000,453894000,393513000,82608000,-3500000,,51654000,37913000,-236000,53.07,23318000,45240000,97234000,,14809000,,,-10880000,,451000,0.1,0.02,0.08,,312048000,178483000,-8147000,6119000,77978000,-8000,,-2772000,,4200000,1,,,990494000,-14266000,-14266000,-14266000,51598000,492687000,,53.31,-10880000,105260000,-87700000,-96000,749000,318846000,,74841000,,522220000,35098000,2018-03-31,108544000,-116719000,80819000,,,0.25,2018-01-19,1372745000,932000,91676000,-10451000,838161000,415191000,490032000,234603000,2733000,223723000,882713000,522220000
3,1.053896326810848,0.16809839906286617,0.2877744296168747,0.7079646017699115,0.0025039659189225873,TEAM,113105000,-17802000,454766000,1410339000,1016826000,-7748000,,44086000,54684000,-8200000,59.98,23531000,44196000,64662000,,12455000,,,-5287000,,-1272000,0.13,0.01,0.12,,311943000,199587000,-21755000,4096000,63577000,-6782000,,48114000,819637000,,1,,,990494000,-25851000,-25851000,-25851000,58763000,517246000,,60.27,-5287000,176883000,-87700000,1881000,,341006000,,250785000,,557039000,51656000,2018-06-30,111046000,-142570000,93828000,819637000,323134000,0.083000004,2018-03-14,2424514000,903702000,82203000,32193000,1820455000,461326000,1531748000,249070000,-16468000,243783000,892766000,557039000
4,0.9563305058121272,0.06772976680384102,0.11996402877697854,0.5665408805031447,-0.06750850718415641,TEAM,,,,,,,,,,,58.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.61,,,,,,,,,,,,,,,,,,,2018-04-20,,,,,,,,,,,,
0,0.4855872844827589,0.07004948093528673,0.07400915376375505,0.19206658019887612,-0.23193171433328108,TECD,5464759000,-166501000,819157000,562645000,-470622000,111603000,-183326000,51348000,14079000,-3959000,87.46,89000,8609647000,,,42334000,,,109315000,,-6358000,2.0,0.08,1.92,,842223000,526081000,54885000,17617000,1117025000,-25925000,2862199000,,1806456000,,1,,,-361071000,37268000,37268000,37268000,4816963000,764575000,,89.01,109315000,247357000,-979000,-267000,9431000,22482000,,145074000,1652000,100400000,273568000,2017-10-31,,2744674000,416766000,1919878000,,0.042,2017-09-01,10959853000,-361665000,69865000,-172464000,8479680000,6284500000,8236030000,9026413000,-54430000,9135728000,2723823000,-840097000
1,0.07594644506001846,0.019354838709677358,-0.12756200280767427,-0.019253024723829504,0.097433881297088,TECD,6947282000,-13121000,827301000,955628000,392983000,-762572000,-86729000,1232488000,11734000,221702000,102.76,89000,10475668000,,,5139000,,,186244000,,41236000,3.5,0.03,3.47,,969168000,616861000,124739000,123479000,1086772000,-27002000,3065218000,,1505248000,,1,,,-286619000,1260000,1260000,1260000,5783666000,865552000,,99.0,186244000,224915000,-589000,-267000,5025000,37371000,,228779000,1652000,288292000,279091000,2018-01-31,,2745934000,428965000,1637909000,,0.009,2017-11-28,12652636000,-286744000,656656000,-18165000,10092690000,7997117000,9731144000,10906285000,-61505000,11092529000,2921492000,-651832000
2,0.14733475479744151,0.14331244024221834,0.11999167447184922,0.28917105893627215,-0.21961882825126366,TECD,5701778000,-4894000,822117000,345577000,-610051000,670528000,-7387000,-1132019000,8511000,-180809000,86.4,89000,8025202000,,,40481000,,,100756000,,-12708000,1.84,0.37,1.47,,958190000,523117000,42657000,8958000,1051408000,-25922000,2917468000,,1505174000,,1,,,-16190000,33699000,33699000,33699000,5250159000,859114000,,99.39,100756000,208065000,-6255000,-267000,11142000,30781000,,216953000,,200040000,270738000,2018-04-30,,2779633000,422361000,1619591000,,0.252,2018-03-08,11419784000,-22003000,-566618000,-8722000,8931383000,6828945000,8551072000,8447563000,-58099000,8548319000,2868712000,-733127000
3,-0.13308784850078892,0.06570098292809123,-0.20263208825237078,-0.11606951298004708,0.052136385488290526,TECD,6233180000,,829002000,792859000,,,,0,,,86.81,89000,8359071000,,,,,,111711000,,,2.01,-0.1,2.11,,944959000,527030000,81411000,5545000,1009177000,-28053000,3022673000,,1402301000,,1,,,,75866000,75866000,75866000,5200039000,896575000,,89.01,111711000,212281000,,,,,,213747000,,97985000,268137000,2018-07-31,,2855499000,415319000,1519182000,,-0.047,2018-05-31,11833316000,,,,9398762000,7366557000,8982605000,8774390000,-30300000,8886101000,2850711000,-833879000
0,3.948717948717948,0.06268530283778073,0.11066843736166443,0.5535603715170281,-0.11162427972383532,TECK,,,,,,,,,,,22.44,,,,,,,,,,,0.91,-0.11,1.02,,,,,,,,,,,,,,,,,,,,,,24.56,,,,,,,,,,,,2017-03-31,,,,,,-0.108,2017-02-15,,,,,,,,,,,,
1,1.1115384615384616,0.040758293838862425,-0.0899295482801491,0.08017707820954278,-0.03239524372752797,TECK,,,,,,,,,,,21.26,,,,,,,,,,,0.79,0.08,0.71,,,,,,,,,,,,,,,,,,,,,,21.06,,,,,,,,,,,,2017-06-30,,,,,,0.113000005,2017-04-25,,,,,,,,,,,,
2,0.4978693181818181,0.276634382566586,-0.010323791647113945,-0.19657142857142862,0.007557900879742566,TECK,1829000000,-390000000,202000000,889000000,43000000,,,0,304000000,-418000000,21.25,6663000000,1998000000,112000000,,415000000,,-29000000,981000000,,-28000000,0.85,-0.09,0.94,,1085000000,1131000000,962000000,355000000,,-4000000,1608000000,-67000000,6069000000,1793000000,1,140000000,140000000,-28000000,600000000,600000000,607000000,1820000000,17900000000,,21.42,981000000,233000000,-148000000,-175000000,350000000,267000000,,8125000000,41000000,245000000,27690000000,2017-09-30,15000000,11875000000,26000000,6122000000,,-0.096,2017-07-27,35468000000,-198000000,901000000,-632000000,4667000000,2149000000,16343000000,2148000000,-19000000,3129000000,18985000000,245000000
3,0.08681214421252381,0.07862523540489641,0.07811764705882362,0.10836961780358001,-0.09469927958023797,TECK,2313000000,-609000000,,952000000,63000000,,,0,82000000,227000000,20.84,19383000000,1923000000,154000000,,395000000,,-28555556,1043000000,,6000000,0.95,-0.02,0.97,,1087000000,1284000000,1176000000,408000000,,6000000,1637000000,-135000000,6314000000,1207000000,1,142000000,142000000,-8000000,760000000,760000000,768000000,1839000000,18296000000,,22.25,1043000000,865000000,-102000000,-178000000,350000000,273000000,,8578000000,102000000,,29045000000,2017-12-31,15000000,,40000000,6369000000,,-0.021,2017-10-26,37058000000,-531000000,1464000000,-876000000,4778000000,2641000000,17533000000,2164000000,-149000000,3207000000,19383000000,
0,1.0728155339805823,-0.13211382113821146,-0.23063063063063072,-0.387374461979914,-0.03576066387909809,TELL,,,,,,,,,,,8.24,,,,,,,,,,,0.14,0.4,-0.26,,,,,,,,,,,,,,,,,,,,,,8.44,,,,,,,,,,,,2016-06-30,,,,,,1.538,2017-08-10,,,,,,,,,,,,
1,1.1768172888015718,-0.010714285714285676,0.2974238875878221,-0.0018018018018017834,0.0045024839683157755,TELL,,-90112000,549958000,128273000,-9750000,841000,,11662000,1056000,-2146000,11.13,2043000,22065000,,18000000,248000,,,-35852000,,,-0.17,-0.07,-0.1,,,-16624000,-35107000,-384000,,,,,,,1,,,,-34723000,-34723000,-34723000,1960000,223887000,,11.11,-35852000,27276000,-5100000,,,22769000,,638000,,,115856000,2017-12-31,,-328114000,18749000,,,-0.7,2017-11-08,276823000,94909000,-23062000,-81597000,133691000,52298000,52936000,41293000,745000,5441000,223887000,
2,-0.31645569620253167,-0.20353982300884954,-0.17766497461928932,-0.2429906542056075,0.0,TELL,3255000,-729000,603420000,112487000,-15786000,-1656000,,3807000,1294000,-2586000,8.1,2072000,13415000,,31650000,377000,,,-25392000,,,-0.12,-0.01,-0.11,,1190000,-6614000,-25002000,182000,,,,,,,1,,,,-25184000,-25184000,-25184000,3663000,251004000,,8.09,-25392000,41963000,-6109000,,,7354000,,649000,,,116041000,2018-03-31,,-353298000,18401000,,,-0.091000006,2018-03-14,280014000,8891000,-23948000,-729000,120820000,27143000,27792000,32193000,390000,6801000,252194000,
3,0.05004812319538021,0.3081534772182255,0.017723880597014796,-0.012669683257918618,0.018165803806559053,TELL,2118000,-2872000,731970000,196846000,84359000,1722000,,3804000,2883000,-988000,11.11,2193000,13112000,,44100000,342000,,,-34849000,,,-0.17,-0.04,-0.13,,1190000,-12299000,-36036000,-182000,,,,,,,1,,,,-35854000,-35854000,-35854000,1869000,343821000,,10.94,-34849000,54036000,2019000,,,4436000,,659000,,,116437000,2018-06-30,,-389152000,22208000,,,-0.308,2018-05-10,373538000,115155000,-28091000,-2705000,201875000,27825000,28484000,35662000,-1187000,813000,345011000,
0,0.5338242061665899,-0.07979017117614584,-0.07390941928313433,0.05274794693619711,0.027520600576325497,TEO,1498022647,-2601272225,,1754759611,791153249,370382746,24499401,-23593894,1015916028,51345776,34.26,1200000000,4922409868,37162336,,1006085118,,-800000000,2741607661,,15404507,0.59,0.07,0.52,,4056970144,5622270340,2083494688,699883233,2368996040,-549210447,110632894,590269758,9341236430,201804073,1,490706378,490706378,-99540762,1363899145,1363899145,1383611455,2033861679,7867027194,,33.89,2741607661,330203847,-116115117,28321514,111322130,3666694475,,1554681707,2992591275,,20507618594,2017-09-30,,13092993378,2880662679,10426889930,1584364262,0.135,2018-03-08,33560219435,-1015655879,3774085577,-1982680956,6094626737,7880601542,18776519679,7803072547,-658112973,10544680208,14292993378,
1,,,,,,TEO,3584903039,-2812203530,,4413569171,1931500482,-185083670,22379415,744571487,1319952577,-5835117,,1200000000,4591758370,43805656,,1124170423,,-23951000000,2760253742,,94122456,0.59,0.12,0.47,,4109075840,6582686605,1792857564,453827715,2368037807,-172877630,83252437,735769934,9907032371,249928835,1,566898157,566898157,-223169708,1311975449,1311975449,1339029849,2042174256,5216372944,,,2760253742,280738708,-330042410,22909651,131244897,6240437567,,1495427255,2992591275,,22080329841,2017-12-31,,10493486591,829841588,10843979447,109796025,0.255,,36275770482,-553212118,4459175704,-2070160521,7187659451,12612926108,24015385734,8414191233,-967396178,11174444975,11693486591,
2,,,,,,TEO,15754000000,-5638000000,109469000000,7849000000,3435000000,-2063000000,-56000000,1154000000,3113000000,-361000000,,2154000000,7482000000,50000000,207000000,4591000000,,-23951000000,7224000000,,413000000,0.41,-0.01,0.42,,63817000000,23216000000,4863000000,1382000000,42144000000,-660000000,2013000000,1015000000,19901000000,2948000000,1,2041000000,2041000000,20595000000,3460000000,3460000000,3481000000,11827000000,21250000000,,,7224000000,1250000000,-366000000,18000000,441000000,6715000000,,20492000000,3808000000,5015000000,86548000000,2018-03-31,,11034000000,6941000000,45866000000,3062000000,-0.024,,223134000000,-3722000000,9200000000,-2456000000,26427000000,53489000000,93882000000,23474000000,-2361000000,30698000000,127211000000,4554000000
3,,,,,,TEO,18424000000,-7439000000,,6958000000,-891000000,-1899000000,-389000000,436000000,11011000000,1112000000,,2154000000,8856000000,58000000,450000000,4836000000,,-162000000,6857000000,,1285000000,-0.83,-0.44,-0.39,,63903000000,24625000000,-11965000000,-3612000000,41574000000,-969000000,2379000000,480000000,28469000000,3931000000,1,2310000000,2310000000,-951000000,-8372000000,-8372000000,-8353000000,14514000000,14392000000,,,6857000000,1783000000,-728000000,18000000,271000000,2348000000,,19136000000,4258000000,115515000000,91504000000,2018-06-30,,2661000000,7960000000,64091000000,4305000000,-1.128,,232315000000,-1841000000,7281000000,-7616000000,29620000000,62531000000,110136000000,26624000000,-18822000000,33481000000,119869000000,115054000000
0,0.7415996213913867,0.1867139632376651,0.08972460763991696,0.3529411764705881,-0.06802284522018184,TER,,,,,,,,,,,34.38,,,,,,,,,,,0.54,0.11,0.43,,,,,,,,,,,,,,,,,,,,,,34.05,,,,,,,,,,,,2017-09-30,,,,,,0.256,2017-07-27,,,,,,,,,,,,
